BLcode,country,year,sex,agefrom,ageto,lu,lp,lpc,ls,lsc,lh,lhc,yr_sch,yr_sch_pri,yr_sch_sec,yr_sch_ter,pop,WBcode,region_code
94,"Malaysia",1985,"F",25,999,37.57,37.55,19.43,21.46,8.85,3.42,1.26,4.53,3.20,1.24,0.09,3226,"MYS","East Asia and the Pacific"
94,"Malaysia",1990,"F",25,999,30.25,35.08,20.18,28.97,14.24,5.70,1.78,5.73,3.74,1.84,0.15,3927,"MYS","East Asia and the Pacific"
94,"Malaysia",1995,"F",25,999,23.22,31.48,18.60,38.18,20.05,7.11,2.39,6.86,4.22,2.45,0.19,4619,"MYS","East Asia and the Pacific"
94,"Malaysia",2000,"F",25,999,20.04,28.27,17.29,44.65,26.40,7.04,2.30,7.54,4.47,2.89,0.19,5429,"MYS","East Asia and the Pacific"
94,"Malaysia",2005,"F",25,999,15.47,25.75,16.09,47.90,29.19,10.88,3.44,8.43,4.78,3.37,0.29,6251,"MYS","East Asia and the Pacific"
94,"Malaysia",2010,"F",25,999,11.97,22.96,14.51,49.38,34.03,15.70,4.93,9.38,5.03,3.94,0.41,7158,"MYS","East Asia and the Pacific"
95,"Nepal",1950,"F",25,999,99.94,0.02,0.00,0.02,0.01,0.02,0.01,0.01,0.00,0.00,0.00,1895,"NPL","South Asia"
95,"Nepal",1955,"F",25,999,99.91,0.03,0.01,0.03,0.01,0.02,0.01,0.01,0.00,0.00,0.00,1982,"NPL","South Asia"
95,"Nepal",1960,"F",25,999,99.90,0.10,0.03,0.10,0.04,0.00,0.00,0.01,0.01,0.00,0.00,2104,"NPL","South Asia"
95,"Nepal",1965,"F",25,999,99.65,0.13,0.04,0.17,0.06,0.05,0.03,0.03,0.02,0.01,0.00,2261,"NPL","South Asia"
95,"Nepal",1970,"F",25,999,99.40,0.30,0.09,0.30,0.00,0.00,0.00,0.03,0.02,0.01,0.00,2482,"NPL","South Asia"
95,"Nepal",1975,"F",25,999,98.96,0.41,0.13,0.53,0.19,0.10,0.06,0.08,0.04,0.03,0.00,2732,"NPL","South Asia"
95,"Nepal",1980,"F",25,999,98.51,0.80,0.26,0.69,0.26,0.00,0.00,0.09,0.06,0.03,0.00,3030,"NPL","South Asia"
95,"Nepal",1985,"F",25,999,94.88,1.91,0.66,2.57,0.78,0.63,0.41,0.38,0.22,0.14,0.02,3389,"NPL","South Asia"
95,"Nepal",1990,"F",25,999,89.21,3.74,1.38,5.59,1.75,1.46,0.91,0.82,0.47,0.30,0.05,3820,"NPL","South Asia"
95,"Nepal",1995,"F",25,999,85.82,6.04,2.41,6.82,2.88,1.32,0.87,1.03,0.62,0.37,0.04,4454,"NPL","South Asia"
95,"Nepal",2000,"F",25,999,80.77,9.71,4.07,8.31,4.13,1.20,0.79,1.21,0.69,0.48,0.04,5119,"NPL","South Asia"
95,"Nepal",2005,"F",25,999,74.39,12.31,5.51,11.99,6.64,1.31,0.87,1.67,1.01,0.62,0.04,5887,"NPL","South Asia"
95,"Nepal",2010,"F",25,999,65.60,16.72,8.34,16.21,9.61,1.47,0.98,2.25,1.42,0.78,0.05,6767,"NPL","South Asia"
97,"Pakistan",1950,"F",25,999,94.85,3.50,0.71,1.46,0.88,0.19,0.15,0.29,0.19,0.09,0.01,7177,"PAK","South Asia"
97,"Pakistan",1955,"F",25,999,94.82,3.50,0.70,1.48,0.89,0.20,0.16,0.29,0.19,0.09,0.01,8044,"PAK","South Asia"
97,"Pakistan",1960,"F",25,999,94.90,3.50,0.70,1.50,0.60,0.20,0.16,0.28,0.19,0.08,0.01,8963,"PAK","South Asia"
97,"Pakistan",1965,"F",25,999,93.91,3.84,2.16,1.99,1.12,0.27,0.21,0.40,0.26,0.12,0.01,10033,"PAK","South Asia"
97,"Pakistan",1970,"F",25,999,93.01,4.04,2.92,2.59,1.38,0.36,0.28,0.49,0.32,0.16,0.01,11245,"PAK","South Asia"
97,"Pakistan",1975,"F",25,999,91.68,4.37,3.47,3.41,1.71,0.54,0.43,0.62,0.39,0.21,0.02,12669,"PAK","South Asia"
97,"Pakistan",1980,"F",25,999,93.20,4.85,4.02,1.24,0.59,0.72,0.66,0.46,0.32,0.11,0.03,14630,"PAK","South Asia"
97,"Pakistan",1985,"F",25,999,88.72,5.05,4.23,5.34,2.75,0.88,0.75,0.91,0.54,0.33,0.03,17478,"PAK","South Asia"
97,"Pakistan",1990,"F",25,999,87.90,5.30,4.58,6.00,3.80,0.90,0.74,1.02,0.59,0.40,0.03,20606,"PAK","South Asia"
97,"Pakistan",1995,"F",25,999,83.81,6.35,5.20,7.68,4.73,2.16,1.86,1.43,0.78,0.57,0.08,23312,"PAK","South Asia"
97,"Pakistan",2000,"F",25,999,80.31,6.86,5.93,8.61,5.41,4.23,3.64,1.89,0.96,0.77,0.16,26878,"PAK","South Asia"
97,"Pakistan",2005,"F",25,999,67.44,12.64,10.81,16.39,11.07,3.52,3.05,2.89,1.58,1.18,0.13,30940,"PAK","South Asia"
97,"Pakistan",2010,"F",25,999,69.03,11.19,9.42,15.27,10.11,4.51,3.82,2.85,1.50,1.18,0.17,36416,"PAK","South Asia"
98,"Philippines",1950,"F",25,999,59.70,32.40,6.48,5.90,3.35,2.00,1.39,1.56,1.09,0.40,0.07,4037,"PHL","East Asia and the Pacific"
98,"Philippines",1955,"F",25,999,41.20,47.60,10.42,6.50,3.66,4.70,3.31,2.36,1.61,0.59,0.16,4415,"PHL","East Asia and the Pacific"
98,"Philippines",1960,"F",25,999,37.30,48.90,11.56,8.40,4.91,5.40,3.85,2.67,1.76,0.72,0.19,4960,"PHL","East Asia and the Pacific"
98,"Philippines",1965,"F",25,999,30.14,53.05,14.72,10.19,5.87,6.62,4.81,3.14,2.03,0.88,0.23,5669,"PHL","East Asia and the Pacific"
98,"Philippines",1970,"F",25,999,22.10,56.70,18.20,11.80,6.60,9.40,7.04,3.79,2.35,1.12,0.33,6498,"PHL","East Asia and the Pacific"
98,"Philippines",1975,"F",25,999,15.90,59.00,22.60,13.90,7.77,11.30,7.79,4.35,2.64,1.33,0.38,7467,"PHL","East Asia and the Pacific"
98,"Philippines",1980,"F",25,999,13.30,55.10,23.70,16.60,9.10,15.10,10.55,5.22,3.15,1.56,0.51,8802,"PHL","East Asia and the Pacific"
98,"Philippines",1985,"F",25,999,9.52,50.43,23.76,21.95,11.82,18.11,9.65,6.07,3.68,1.83,0.56,10255,"PHL","East Asia and the Pacific"
98,"Philippines",1990,"F",25,999,7.50,47.80,24.29,25.30,13.50,18.90,8.50,6.50,4.05,1.90,0.55,11950,"PHL","East Asia and the Pacific"
98,"Philippines",1995,"F",25,999,6.74,43.03,23.58,27.90,15.10,22.33,8.77,7.10,4.40,2.07,0.62,13895,"PHL","East Asia and the Pacific"
98,"Philippines",2000,"F",25,999,6.54,38.34,22.63,29.11,16.64,26.01,9.09,7.59,4.66,2.23,0.70,16125,"PHL","East Asia and the Pacific"
98,"Philippines",2005,"F",25,999,5.17,34.75,22.10,33.98,19.41,26.10,8.81,7.97,4.94,2.33,0.70,18704,"PHL","East Asia and the Pacific"
98,"Philippines",2010,"F",25,999,3.51,30.56,20.90,39.97,22.82,25.96,8.23,8.37,5.22,2.47,0.68,21535,"PHL","East Asia and the Pacific"
99,"Saudi Arabia",1950,"F",25,999,85.42,11.26,2.90,2.55,1.12,0.77,0.47,0.81,0.62,0.16,0.02,626,"SAU","Middle East and North Africa"
99,"Saudi Arabia",1955,"F",25,999,83.75,12.36,3.65,2.95,1.41,0.94,0.56,0.93,0.71,0.19,0.03,694,"SAU","Middle East and North Africa"
99,"Saudi Arabia",1960,"F",25,999,82.26,13.26,4.24,3.37,1.76,1.11,0.66,1.05,0.79,0.22,0.04,774,"SAU","Middle East and North Africa"
99,"Saudi Arabia",1965,"F",25,999,80.83,14.03,4.47,3.84,2.04,1.30,0.78,1.16,0.86,0.25,0.04,883,"SAU","Middle East and North Africa"
99,"Saudi Arabia",1970,"F",25,999,79.42,14.86,4.74,4.25,2.25,1.48,0.87,1.26,0.93,0.28,0.05,1028,"SAU","Middle East and North Africa"
99,"Saudi Arabia",1975,"F",25,999,78.46,15.34,5.12,4.58,2.43,1.62,0.96,1.34,0.99,0.31,0.05,1247,"SAU","Middle East and North Africa"
99,"Saudi Arabia",1980,"F",25,999,72.89,17.33,6.15,6.98,3.77,2.80,1.71,1.87,1.29,0.49,0.09,1529,"SAU","Middle East and North Africa"
99,"Saudi Arabia",1985,"F",25,999,66.77,19.43,7.69,9.67,5.42,4.13,2.65,2.48,1.64,0.70,0.14,1923,"SAU","Middle East and North Africa"
99,"Saudi Arabia",1990,"F",25,999,55.36,22.82,9.84,14.92,8.49,6.89,4.49,3.63,2.29,1.12,0.23,2472,"SAU","Middle East and North Africa"
99,"Saudi Arabia",1995,"F",25,999,48.46,24.51,11.10,18.33,10.50,8.71,5.75,4.37,2.69,1.39,0.29,2910,"SAU","Middle East and North Africa"
99,"Saudi Arabia",2000,"F",25,999,40.46,25.59,11.99,22.61,13.11,11.33,7.54,5.29,3.16,1.75,0.38,3746,"SAU","Middle East and North Africa"
99,"Saudi Arabia",2005,"F",25,999,32.54,24.52,12.34,28.12,17.41,14.82,9.85,6.43,3.68,2.26,0.49,4617,"SAU","Middle East and North Africa"
99,"Saudi Arabia",2010,"F",25,999,26.46,23.26,12.24,36.18,22.73,14.10,9.38,7.17,4.08,2.61,0.47,5532,"SAU","Middle East and North Africa"
100,"Singapore",1950,"F",25,999,87.21,7.31,2.20,5.21,1.92,0.26,0.18,0.89,0.61,0.26,0.01,200,"SGP","East Asia and the Pacific"
100,"Singapore",1955,"F",25,999,82.73,10.11,3.10,6.74,2.50,0.43,0.30,1.19,0.83,0.35,0.01,241,"SGP","East Asia and the Pacific"
100,"Singapore",1960,"F",25,999,78.68,12.63,4.03,8.12,3.00,0.58,0.41,1.46,1.02,0.42,0.02,295,"SGP","East Asia and the Pacific"
100,"Singapore",1965,"F",25,999,71.39,16.42,5.52,11.37,4.20,0.82,0.59,2.01,1.39,0.59,0.03,350,"SGP","East Asia and the Pacific"
100,"Singapore",1970,"F",25,999,65.80,19.40,6.93,13.90,5.01,1.00,0.74,2.43,1.68,0.72,0.03,401,"SGP","East Asia and the Pacific"
100,"Singapore",1975,"F",25,999,59.73,23.39,8.98,15.52,5.44,1.36,0.99,2.84,1.98,0.81,0.05,480,"SGP","East Asia and the Pacific"
100,"Singapore",1980,"F",25,999,54.30,31.20,13.01,12.50,3.80,2.00,1.50,2.96,2.20,0.70,0.07,586,"SGP","East Asia and the Pacific"
100,"Singapore",1985,"F",25,999,34.92,40.23,18.06,21.82,6.75,3.04,2.32,4.54,3.24,1.19,0.11,745,"SGP","East Asia and the Pacific"
100,"Singapore",1990,"F",25,999,21.12,50.01,24.05,25.10,6.50,3.77,2.95,5.45,3.95,1.36,0.13,905,"SGP","East Asia and the Pacific"
100,"Singapore",1995,"F",25,999,22.32,31.38,15.63,38.53,18.28,7.77,6.21,6.84,4.19,2.37,0.28,1112,"SGP","East Asia and the Pacific"
100,"Singapore",2000,"F",25,999,25.93,12.89,6.58,45.86,35.94,15.32,12.50,8.28,4.25,3.47,0.56,1329,"SGP","East Asia and the Pacific"
100,"Singapore",2005,"F",25,999,15.35,36.98,19.41,33.20,24.80,14.47,11.75,7.77,4.55,2.69,0.52,1475,"SGP","East Asia and the Pacific"
100,"Singapore",2010,"F",25,999,19.76,7.51,4.53,38.75,28.56,33.98,27.77,10.12,4.72,4.16,1.24,1618,"SGP","East Asia and the Pacific"
101,"Sri Lanka",1950,"F",25,999,59.71,30.51,4.06,9.62,3.36,0.16,0.06,1.99,1.62,0.36,0.00,1429,"LKA","South Asia"
101,"Sri Lanka",1955,"F",25,999,55.36,33.20,4.53,11.22,4.58,0.22,0.08,2.26,1.82,0.44,0.01,1633,"LKA","South Asia"
101,"Sri Lanka",1960,"F",25,999,50.44,35.47,4.86,13.84,5.71,0.25,0.09,2.60,2.05,0.54,0.01,1840,"LKA","South Asia"
101,"Sri Lanka",1965,"F",25,999,46.70,37.20,5.10,15.90,7.06,0.20,0.08,2.87,2.23,0.63,0.01,2089,"LKA","South Asia"
101,"Sri Lanka",1970,"F",25,999,36.00,34.10,13.34,29.00,13.87,0.80,0.33,4.42,3.21,1.19,0.02,2415,"LKA","South Asia"
101,"Sri Lanka",1975,"F",25,999,28.45,39.35,20.02,31.21,16.08,1.00,0.46,5.05,3.71,1.31,0.03,2772,"LKA","South Asia"
101,"Sri Lanka",1980,"F",25,999,22.70,45.30,25.82,31.30,17.26,0.80,0.37,5.60,4.32,1.26,0.02,3146,"LKA","South Asia"
101,"Sri Lanka",1985,"F",25,999,20.25,40.08,24.22,37.71,22.09,1.96,1.26,6.41,4.81,1.53,0.06,3578,"LKA","South Asia"
101,"Sri Lanka",1990,"F",25,999,16.51,34.48,21.36,44.67,27.57,4.34,2.82,7.37,5.35,1.87,0.14,4149,"LKA","South Asia"
101,"Sri Lanka",1995,"F",25,999,14.55,25.58,16.09,51.58,33.78,8.28,5.48,8.34,5.78,2.29,0.28,4731,"LKA","South Asia"
101,"Sri Lanka",2000,"F",25,999,12.70,16.20,10.20,57.30,40.40,13.70,9.12,9.43,5.91,3.07,0.46,5298,"LKA","South Asia"
101,"Sri Lanka",2005,"F",25,999,9.98,17.81,11.42,57.72,30.84,14.49,9.63,9.63,5.99,3.16,0.48,5904,"LKA","South Asia"
101,"Sri Lanka",2010,"F",25,999,7.41,19.86,12.97,57.91,15.36,14.83,9.84,9.60,5.93,3.17,0.49,6527,"LKA","South Asia"
102,"Syrian Arab Republic",1950,"F",25,999,94.85,4.74,0.46,0.36,0.14,0.05,0.03,0.17,0.15,0.02,0.00,663,"SYR","Middle East and North Africa"
102,"Syrian Arab Republic",1955,"F",25,999,93.39,5.89,0.78,0.64,0.23,0.08,0.05,0.24,0.20,0.04,0.00,741,"SYR","Middle East and North Africa"
102,"Syrian Arab Republic",1960,"F",25,999,92.40,6.60,1.30,0.90,0.31,0.10,0.06,0.30,0.25,0.05,0.00,833,"SYR","Middle East and North Africa"
102,"Syrian Arab Republic",1965,"F",25,999,89.57,8.72,1.20,1.52,0.52,0.19,0.11,0.43,0.33,0.09,0.01,939,"SYR","Middle East and North Africa"
102,"Syrian Arab Republic",1970,"F",25,999,87.50,10.20,1.28,2.00,0.67,0.40,0.24,0.55,0.41,0.13,0.01,1065,"SYR","Middle East and North Africa"
102,"Syrian Arab Republic",1975,"F",25,999,81.88,14.16,1.67,3.55,1.28,0.42,0.25,0.82,0.59,0.21,0.01,1216,"SYR","Middle East and North Africa"
102,"Syrian Arab Republic",1980,"F",25,999,75.16,18.41,2.18,5.49,2.09,0.94,0.57,1.24,0.87,0.33,0.03,1435,"SYR","Middle East and North Africa"
102,"Syrian Arab Republic",1985,"F",25,999,64.92,23.09,2.97,10.04,3.22,1.95,1.25,2.00,1.35,0.59,0.06,1717,"SYR","Middle East and North Africa"
102,"Syrian Arab Republic",1990,"F",25,999,53.97,27.28,3.82,16.06,4.32,2.69,1.75,2.85,1.90,0.86,0.09,2092,"SYR","Middle East and North Africa"
102,"Syrian Arab Republic",1995,"F",25,999,42.59,35.32,5.61,18.83,5.37,3.25,2.15,3.51,2.41,1.00,0.11,2556,"SYR","Middle East and North Africa"
102,"Syrian Arab Republic",2000,"F",25,999,31.34,43.02,7.80,22.96,4.13,2.68,1.78,4.06,2.94,1.04,0.09,3140,"SYR","Middle East and North Africa"
102,"Syrian Arab Republic",2005,"F",25,999,30.44,44.41,22.99,21.99,8.71,3.16,2.10,4.69,3.43,1.16,0.11,3876,"SYR","Middle East and North Africa"
102,"Syrian Arab Republic",2010,"F",25,999,30.54,39.98,29.17,25.04,14.31,4.44,2.94,5.40,3.77,1.48,0.15,4783,"SYR","Middle East and North Africa"
103,"Taiwan",1950,"F",25,999,73.98,19.07,17.87,6.13,2.95,0.82,0.27,1.36,1.02,0.32,0.02,1415,"TWN","East Asia and the Pacific"
103,"Taiwan",1955,"F",25,999,68.30,23.54,20.18,7.32,3.45,0.84,0.41,1.60,1.20,0.37,0.03,1669,"TWN","East Asia and the Pacific"
103,"Taiwan",1960,"F",25,999,59.73,30.83,21.46,8.51,3.86,0.93,0.46,1.88,1.42,0.43,0.03,1979,"TWN","East Asia and the Pacific"
103,"Taiwan",1965,"F",25,999,55.07,34.54,22.82,9.24,4.15,1.16,0.51,2.07,1.56,0.47,0.03,2340,"TWN","East Asia and the Pacific"
103,"Taiwan",1970,"F",25,999,50.48,37.40,25.20,10.43,4.82,1.69,0.74,2.34,1.74,0.56,0.05,2678,"TWN","East Asia and the Pacific"
103,"Taiwan",1975,"F",25,999,43.30,41.20,28.83,12.80,6.60,2.60,1.20,2.83,2.02,0.74,0.08,3120,"TWN","East Asia and the Pacific"
103,"Taiwan",1980,"F",25,999,33.76,43.62,32.13,18.09,9.73,4.53,1.95,3.92,2.69,1.11,0.13,3835,"TWN","East Asia and the Pacific"
103,"Taiwan",1985,"F",25,999,24.73,40.96,31.77,28.02,15.87,6.29,2.59,5.24,3.37,1.69,0.18,4612,"TWN","East Asia and the Pacific"
103,"Taiwan",1990,"F",25,999,18.28,35.77,27.83,37.27,21.96,8.68,3.54,6.43,3.89,2.30,0.24,5380,"TWN","East Asia and the Pacific"
103,"Taiwan",1995,"F",25,999,13.40,31.18,23.35,41.68,24.82,13.74,5.54,7.49,4.29,2.82,0.39,6080,"TWN","East Asia and the Pacific"
103,"Taiwan",2000,"F",25,999,9.83,27.67,21.05,44.18,26.36,18.32,7.28,8.36,4.63,3.22,0.51,6743,"TWN","East Asia and the Pacific"
103,"Taiwan",2005,"F",25,999,6.45,23.05,19.66,43.17,28.29,27.33,9.64,9.64,5.11,3.78,0.74,7497,"TWN","East Asia and the Pacific"
103,"Taiwan",2010,"F",25,999,4.54,19.88,17.18,43.47,29.37,32.12,10.38,10.25,5.29,4.11,0.85,8551,"TWN","East Asia and the Pacific"
104,"Thailand",1950,"F",25,999,80.12,18.39,11.26,1.32,0.46,0.17,0.09,0.72,0.65,0.06,0.01,3735,"THA","East Asia and the Pacific"
104,"Thailand",1955,"F",25,999,69.05,28.87,18.64,1.82,0.61,0.26,0.14,1.13,1.03,0.09,0.01,4307,"THA","East Asia and the Pacific"
104,"Thailand",1960,"F",25,999,59.40,38.10,27.70,2.30,0.76,0.30,0.16,1.54,1.42,0.11,0.01,5018,"THA","East Asia and the Pacific"
104,"Thailand",1965,"F",25,999,50.93,46.15,14.05,2.40,0.80,0.52,0.33,1.46,1.32,0.13,0.02,5835,"THA","East Asia and the Pacific"
104,"Thailand",1970,"F",25,999,43.30,53.50,7.12,2.50,0.84,0.70,0.50,1.51,1.34,0.14,0.02,6655,"THA","East Asia and the Pacific"
104,"Thailand",1975,"F",25,999,34.17,61.00,3.49,3.59,1.28,1.25,1.02,1.75,1.48,0.22,0.05,7702,"THA","East Asia and the Pacific"
104,"Thailand",1980,"F",25,999,26.30,67.00,1.60,4.30,1.70,2.40,2.36,2.30,1.89,0.32,0.10,9159,"THA","East Asia and the Pacific"
104,"Thailand",1985,"F",25,999,21.26,69.54,2.97,6.06,2.53,3.14,2.82,2.87,2.33,0.42,0.12,10880,"THA","East Asia and the Pacific"
104,"Thailand",1990,"F",25,999,17.97,70.42,5.62,7.28,3.38,4.33,3.81,3.45,2.75,0.54,0.16,12936,"THA","East Asia and the Pacific"
104,"Thailand",1995,"F",25,999,16.34,70.07,11.67,8.91,4.34,4.68,4.03,3.97,3.17,0.62,0.17,15522,"THA","East Asia and the Pacific"
104,"Thailand",2000,"F",25,999,16.55,66.97,16.90,11.36,5.54,5.12,4.30,4.47,3.52,0.76,0.19,17898,"THA","East Asia and the Pacific"
104,"Thailand",2005,"F",25,999,8.15,62.67,18.12,15.97,8.03,13.22,10.89,6.13,4.23,1.41,0.48,19726,"THA","East Asia and the Pacific"
104,"Thailand",2010,"F",25,999,4.10,59.66,26.07,23.03,13.26,13.21,10.70,7.10,4.85,1.77,0.48,21483,"THA","East Asia and the Pacific"
105,"United Arab Emirates",1950,"F",25,999,97.41,0.50,0.08,1.71,0.86,0.36,0.22,0.25,0.14,0.10,0.01,13,"ARE","Middle East and North Africa"
105,"United Arab Emirates",1955,"F",25,999,96.39,0.63,0.10,2.44,1.37,0.52,0.31,0.36,0.20,0.15,0.02,15,"ARE","Middle East and North Africa"
105,"United Arab Emirates",1960,"F",25,999,93.72,0.96,0.17,4.25,2.61,1.07,0.64,0.66,0.35,0.27,0.03,16,"ARE","Middle East and North Africa"
105,"United Arab Emirates",1965,"F",25,999,90.92,1.30,0.24,6.14,3.91,1.63,0.98,0.96,0.51,0.40,0.05,23,"ARE","Middle East and North Africa"
105,"United Arab Emirates",1970,"F",25,999,86.13,1.80,0.36,9.44,6.19,2.63,1.55,1.50,0.79,0.63,0.08,32,"ARE","Middle East and North Africa"
105,"United Arab Emirates",1975,"F",25,999,79.30,2.50,0.59,14.10,9.87,4.10,2.43,2.28,1.18,0.97,0.13,62,"ARE","Middle East and North Africa"
105,"United Arab Emirates",1980,"F",25,999,69.53,5.39,1.56,20.00,14.48,5.07,3.08,3.21,1.71,1.34,0.16,116,"ARE","Middle East and North Africa"
105,"United Arab Emirates",1985,"F",25,999,59.85,6.51,2.09,26.28,19.44,7.36,4.71,4.33,2.28,1.81,0.24,206,"ARE","Middle East and North Africa"
105,"United Arab Emirates",1990,"F",25,999,47.56,8.51,2.99,32.77,24.61,11.16,7.28,5.74,2.98,2.39,0.37,266,"ARE","Middle East and North Africa"
105,"United Arab Emirates",1995,"F",25,999,33.22,11.00,4.18,39.59,29.72,16.19,10.72,7.39,3.80,3.05,0.54,341,"ARE","Middle East and North Africa"
105,"United Arab Emirates",2000,"F",25,999,21.33,14.27,5.63,43.37,32.60,21.03,14.01,8.70,4.46,3.54,0.70,467,"ARE","Middle East and North Africa"
105,"United Arab Emirates",2005,"F",25,999,10.90,18.30,7.50,45.80,34.80,25.10,16.68,9.79,5.03,3.92,0.84,650,"ARE","Middle East and North Africa"
105,"United Arab Emirates",2010,"F",25,999,9.32,17.57,7.30,50.39,38.72,22.72,15.19,9.93,5.13,4.04,0.76,816,"ARE","Middle East and North Africa"
106,"Yemen",1950,"F",25,999,99.88,0.04,0.01,0.04,0.01,0.04,0.02,0.01,0.01,0.00,0.00,847,"YEM","Middle East and North Africa"
106,"Yemen",1955,"F",25,999,99.88,0.04,0.01,0.04,0.02,0.04,0.02,0.01,0.01,0.00,0.00,882,"YEM","Middle East and North Africa"
106,"Yemen",1960,"F",25,999,99.87,0.04,0.01,0.04,0.02,0.04,0.03,0.01,0.01,0.00,0.00,930,"YEM","Middle East and North Africa"
106,"Yemen",1965,"F",25,999,99.87,0.04,0.02,0.04,0.02,0.04,0.03,0.01,0.01,0.00,0.00,991,"YEM","Middle East and North Africa"
106,"Yemen",1970,"F",25,999,99.87,0.04,0.02,0.04,0.02,0.04,0.03,0.01,0.01,0.00,0.00,1037,"YEM","Middle East and North Africa"
106,"Yemen",1975,"F",25,999,100.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1094,"YEM","Middle East and North Africa"
106,"Yemen",1980,"F",25,999,99.64,0.27,0.11,0.05,0.02,0.05,0.03,0.02,0.02,0.00,0.00,1270,"YEM","Middle East and North Africa"
106,"Yemen",1985,"F",25,999,99.33,0.40,0.18,0.22,0.10,0.06,0.04,0.05,0.03,0.01,0.00,1513,"YEM","Middle East and North Africa"
106,"Yemen",1990,"F",25,999,98.56,1.01,0.49,0.31,0.16,0.11,0.07,0.10,0.07,0.02,0.00,1817,"YEM","Middle East and North Africa"
106,"Yemen",1995,"F",25,999,97.30,1.78,0.90,0.45,0.23,0.46,0.31,0.20,0.14,0.05,0.02,2436,"YEM","Middle East and North Africa"
106,"Yemen",2000,"F",25,999,94.89,2.52,1.34,1.98,1.05,0.61,0.41,0.42,0.27,0.13,0.02,2838,"YEM","Middle East and North Africa"
106,"Yemen",2005,"F",25,999,90.19,4.81,2.69,3.74,2.07,1.26,0.84,0.82,0.53,0.25,0.04,3384,"YEM","Middle East and North Africa"
106,"Yemen",2010,"F",25,999,85.46,5.98,3.93,6.44,3.73,2.12,1.40,1.31,0.81,0.43,0.07,4151,"YEM","Middle East and North Africa"
107,"Austria",1950,"F",25,999,2.53,94.10,57.13,2.78,1.15,0.59,0.30,6.16,5.93,0.20,0.02,2468,"AUT","Advanced Economies"
107,"Austria",1955,"F",25,999,2.30,93.94,57.56,3.10,1.34,0.65,0.33,5.92,5.67,0.23,0.02,2496,"AUT","Advanced Economies"
107,"Austria",1960,"F",25,999,2.11,93.89,58.31,3.30,1.42,0.70,0.36,5.73,5.47,0.24,0.02,2496,"AUT","Advanced Economies"
107,"Austria",1965,"F",25,999,3.06,81.04,52.19,15.00,6.49,0.90,0.47,6.30,5.35,0.93,0.03,2525,"AUT","Advanced Economies"
107,"Austria",1970,"F",25,999,3.57,70.73,46.64,24.60,11.11,1.10,0.58,6.70,5.15,1.52,0.03,2564,"AUT","Advanced Economies"
107,"Austria",1975,"F",25,999,1.44,66.06,44.05,31.21,14.66,1.29,0.70,7.00,5.02,1.94,0.04,2593,"AUT","Advanced Economies"
107,"Austria",1980,"F",25,999,0.10,61.70,42.17,36.60,18.12,1.60,0.86,7.23,4.86,2.32,0.05,2610,"AUT","Advanced Economies"
107,"Austria",1985,"F",25,999,0.10,56.25,39.30,41.02,22.24,2.79,1.56,7.47,4.63,2.75,0.09,2667,"AUT","Advanced Economies"
107,"Austria",1990,"F",25,999,0.20,50.77,36.14,44.30,26.49,4.73,2.82,7.74,4.38,3.21,0.15,2790,"AUT","Advanced Economies"
107,"Austria",1995,"F",25,999,0.61,45.45,33.55,47.63,29.49,6.31,3.79,7.97,4.17,3.59,0.20,2956,"AUT","Advanced Economies"
107,"Austria",2000,"F",25,999,0.93,39.56,29.64,50.27,32.07,9.24,5.63,8.09,3.76,4.03,0.30,3035,"AUT","Advanced Economies"
107,"Austria",2005,"F",25,999,1.36,34.06,25.77,52.41,32.59,12.17,7.53,8.55,3.78,4.37,0.39,3091,"AUT","Advanced Economies"
107,"Austria",2010,"F",25,999,1.33,29.66,22.56,54.92,35.19,14.10,8.81,9.00,3.81,4.73,0.46,3151,"AUT","Advanced Economies"
108,"Belgium",1950,"F",25,999,2.46,76.26,62.24,19.67,5.16,1.61,0.86,6.32,5.43,0.84,0.05,2862,"BEL","Advanced Economies"
108,"Belgium",1955,"F",25,999,2.22,73.29,66.35,22.46,6.00,2.03,1.15,6.70,5.66,0.98,0.06,2967,"BEL","Advanced Economies"
108,"Belgium",1960,"F",25,999,1.95,69.35,61.40,26.10,6.96,2.60,1.57,6.88,5.64,1.15,0.08,3056,"BEL","Advanced Economies"
108,"Belgium",1965,"F",25,999,1.23,70.57,55.32,25.55,6.96,2.65,1.68,6.69,5.47,1.13,0.09,3094,"BEL","Advanced Economies"
108,"Belgium",1970,"F",25,999,0.72,68.98,54.50,27.10,7.70,3.20,2.12,6.86,5.52,1.24,0.11,3110,"BEL","Advanced Economies"
108,"Belgium",1975,"F",25,999,1.91,60.94,44.97,31.83,9.81,5.32,3.64,7.15,5.41,1.57,0.18,3193,"BEL","Advanced Economies"
108,"Belgium",1980,"F",25,999,2.87,52.60,39.64,36.49,12.59,8.04,5.44,7.66,5.44,1.95,0.27,3302,"BEL","Advanced Economies"
108,"Belgium",1985,"F",25,999,4.95,41.43,30.52,41.86,15.94,11.77,7.78,8.21,5.38,2.44,0.39,3399,"BEL","Advanced Economies"
108,"Belgium",1990,"F",25,999,5.37,33.71,23.74,45.43,18.80,15.50,9.86,8.74,5.38,2.86,0.51,3532,"BEL","Advanced Economies"
