BLcode,country,year,sex,agefrom,ageto,lu,lp,lpc,ls,lsc,lh,lhc,yr_sch,yr_sch_pri,yr_sch_sec,yr_sch_ter,WBcode,region_code,pop
94,"Malaysia",1965,"M",25,64,29.96,53.88,21.43,13.81,5.18,2.35,0.93,4.080,3.229,0.786,0.065,"MYS","East Asia and the Pacific",1615.0
94,"Malaysia",1970,"M",25,64,26.21,55.04,23.68,16.44,7.13,2.31,1.06,4.494,3.487,0.940,0.067,"MYS","East Asia and the Pacific",1801.0
94,"Malaysia",1975,"M",25,64,20.68,54.77,27.19,22.59,11.55,1.97,0.85,5.266,3.932,1.278,0.056,"MYS","East Asia and the Pacific",2101.0
94,"Malaysia",1980,"M",25,64,17.94,53.08,28.74,27.30,17.02,1.52,0.75,5.835,4.184,1.606,0.045,"MYS","East Asia and the Pacific",2474.0
94,"Malaysia",1985,"M",25,64,15.93,44.78,26.79,33.90,19.13,5.39,2.34,6.818,4.505,2.159,0.155,"MYS","East Asia and the Pacific",2886.0
94,"Malaysia",1990,"M",25,64,13.33,37.12,24.11,39.92,19.91,9.63,4.26,7.756,4.810,2.668,0.278,"MYS","East Asia and the Pacific",3683.0
94,"Malaysia",1995,"M",25,64,10.26,31.81,21.30,47.65,25.31,10.28,4.33,8.522,5.069,3.161,0.292,"MYS","East Asia and the Pacific",4307.0
94,"Malaysia",2000,"M",25,64,7.95,26.86,18.28,54.94,31.80,10.25,4.21,9.193,5.266,3.638,0.289,"MYS","East Asia and the Pacific",5049.0
94,"Malaysia",2005,"M",25,64,5.88,23.60,16.04,56.63,34.27,13.89,5.51,9.850,5.420,4.042,0.388,"MYS","East Asia and the Pacific",5751.0
94,"Malaysia",2010,"M",25,64,3.79,20.66,13.96,57.40,37.18,18.16,7.04,10.555,5.572,4.480,0.504,"MYS","East Asia and the Pacific",6548.0
94,"Malaysia",2015,"M",25,64,2.67,17.06,11.11,61.75,43.17,18.52,11.25,11.132,5.661,4.875,0.595,"MYS","East Asia and the Pacific",7868.0
95,"Nepal",1950,"M",25,64,98.58,0.51,0.16,0.79,0.32,0.12,0.09,0.107,0.062,0.041,0.004,"NPL","South Asia",1687.0
95,"Nepal",1955,"M",25,64,98.26,0.56,0.17,1.00,0.41,0.18,0.13,0.137,0.077,0.053,0.006,"NPL","South Asia",1776.0
95,"Nepal",1960,"M",25,64,98.05,0.62,0.21,1.20,0.51,0.25,0.17,0.168,0.093,0.067,0.008,"NPL","South Asia",1858.0
95,"Nepal",1965,"M",25,64,95.57,1.92,0.65,2.16,0.45,0.35,0.23,0.301,0.190,0.099,0.012,"NPL","South Asia",1975.0
95,"Nepal",1970,"M",25,64,92.17,3.71,1.31,3.54,0.64,0.54,0.36,0.504,0.329,0.157,0.018,"NPL","South Asia",2135.0
95,"Nepal",1975,"M",25,64,86.77,6.37,2.30,5.70,0.83,1.15,0.74,0.863,0.560,0.265,0.038,"NPL","South Asia",2362.0
95,"Nepal",1980,"M",25,64,80.80,9.44,3.45,7.44,0.76,2.25,1.38,1.260,0.806,0.381,0.073,"NPL","South Asia",2665.0
95,"Nepal",1985,"M",25,64,69.26,12.34,4.70,13.99,1.80,4.41,2.92,2.231,1.346,0.738,0.147,"NPL","South Asia",2981.0
95,"Nepal",1990,"M",25,64,56.50,14.79,5.77,21.43,3.42,7.29,4.85,3.375,1.950,1.183,0.243,"NPL","South Asia",3329.0
95,"Nepal",1995,"M",25,64,50.71,18.31,7.68,24.06,5.01,6.93,4.59,3.717,2.199,1.288,0.230,"NPL","South Asia",3680.0
95,"Nepal",2000,"M",25,64,44.40,23.56,10.42,25.05,6.18,7.00,4.62,3.861,2.179,1.449,0.232,"NPL","South Asia",4180.0
95,"Nepal",2005,"M",25,64,37.80,25.54,11.96,30.10,8.36,6.56,4.41,4.283,2.542,1.522,0.219,"NPL","South Asia",4790.0
95,"Nepal",2010,"M",25,64,30.41,29.12,14.66,34.80,10.37,5.67,3.90,4.684,2.927,1.566,0.191,"NPL","South Asia",5560.0
95,"Nepal",2015,"M",25,64,24.40,32.17,16.79,35.49,11.87,7.94,5.25,5.209,3.213,1.732,0.264,"NPL","South Asia",4356.0
97,"Pakistan",1950,"M",25,64,80.18,9.75,2.52,8.96,2.27,1.11,0.87,1.287,0.810,0.437,0.040,"PAK","South Asia",7640.0
97,"Pakistan",1955,"M",25,64,79.84,9.86,2.56,9.16,2.26,1.13,0.86,1.310,0.826,0.445,0.040,"PAK","South Asia",8275.0
97,"Pakistan",1960,"M",25,64,79.45,9.91,2.58,9.23,2.24,1.14,0.86,1.317,0.830,0.446,0.040,"PAK","South Asia",9111.0
97,"Pakistan",1965,"M",25,64,76.02,10.75,6.14,11.74,4.19,1.50,1.24,1.763,1.084,0.625,0.055,"PAK","South Asia",10014.0
97,"Pakistan",1970,"M",25,64,72.24,12.70,8.94,13.03,5.65,2.03,1.80,2.130,1.294,0.759,0.077,"PAK","South Asia",11061.0
97,"Pakistan",1975,"M",25,64,68.47,13.89,10.50,14.94,7.82,2.70,2.49,2.545,1.492,0.950,0.104,"PAK","South Asia",12356.0
97,"Pakistan",1980,"M",25,64,65.89,12.94,10.08,17.95,11.06,3.26,2.80,2.967,1.636,1.209,0.121,"PAK","South Asia",14240.0
97,"Pakistan",1985,"M",25,64,61.66,13.56,10.58,21.10,13.51,3.69,3.30,3.414,1.843,1.431,0.140,"PAK","South Asia",16994.0
97,"Pakistan",1990,"M",25,64,57.14,14.51,11.31,23.80,13.31,4.57,4.15,3.804,2.064,1.566,0.174,"PAK","South Asia",20019.0
97,"Pakistan",1995,"M",25,64,54.52,13.93,11.09,25.04,15.20,6.51,5.47,4.257,2.203,1.815,0.239,"PAK","South Asia",22527.0
97,"Pakistan",2000,"M",25,64,52.00,12.56,9.76,25.43,16.72,10.00,8.16,4.825,2.330,2.132,0.363,"PAK","South Asia",25892.0
97,"Pakistan",2005,"M",25,64,34.11,20.19,15.84,36.25,23.04,9.45,7.60,6.197,3.186,2.671,0.341,"PAK","South Asia",29824.0
97,"Pakistan",2010,"M",25,64,35.36,19.38,16.09,36.32,23.57,8.94,6.94,6.125,3.150,2.658,0.318,"PAK","South Asia",35203.0
97,"Pakistan",2015,"M",25,64,33.00,17.57,14.92,37.54,22.85,11.89,9.01,6.574,3.284,2.873,0.418,"PAK","South Asia",40077.0
98,"Philippines",1950,"M",25,64,47.51,38.39,9.76,10.50,6.72,3.62,2.70,2.388,1.528,0.734,0.126,"PHL","East Asia and the Pacific",3392.0
98,"Philippines",1955,"M",25,64,27.06,54.47,14.42,11.63,7.39,6.83,4.93,3.331,2.116,0.980,0.235,"PHL","East Asia and the Pacific",3768.0
98,"Philippines",1960,"M",25,64,29.62,50.52,13.88,12.85,8.14,7.02,5.04,3.375,2.083,1.051,0.241,"PHL","East Asia and the Pacific",4356.0
98,"Philippines",1965,"M",25,64,22.26,53.81,16.58,15.34,9.67,8.59,6.09,3.924,2.365,1.266,0.294,"PHL","East Asia and the Pacific",5028.0
98,"Philippines",1970,"M",25,64,14.93,56.51,18.81,17.62,11.07,10.99,7.74,4.546,2.651,1.520,0.375,"PHL","East Asia and the Pacific",5822.0
98,"Philippines",1975,"M",25,64,11.57,56.03,21.33,19.36,11.81,12.89,7.44,4.953,2.837,1.709,0.407,"PHL","East Asia and the Pacific",6740.0
98,"Philippines",1980,"M",25,64,9.69,52.77,22.19,21.87,12.66,15.83,10.51,5.728,3.412,1.789,0.527,"PHL","East Asia and the Pacific",7955.0
98,"Philippines",1985,"M",25,64,7.07,48.41,21.38,26.56,14.79,17.97,10.43,6.423,3.902,1.953,0.568,"PHL","East Asia and the Pacific",9273.0
98,"Philippines",1990,"M",25,64,5.90,46.00,21.27,29.10,15.88,18.50,8.98,6.745,4.208,1.987,0.549,"PHL","East Asia and the Pacific",10830.0
98,"Philippines",1995,"M",25,64,5.51,42.07,19.96,30.82,16.84,21.60,8.27,7.196,4.526,2.073,0.598,"PHL","East Asia and the Pacific",12636.0
98,"Philippines",2000,"M",25,64,5.56,37.95,18.46,30.72,17.96,25.77,7.00,7.594,4.759,2.180,0.655,"PHL","East Asia and the Pacific",14613.0
98,"Philippines",2005,"M",25,64,4.31,34.82,17.28,36.27,20.71,24.60,6.64,7.869,5.023,2.222,0.625,"PHL","East Asia and the Pacific",16897.0
98,"Philippines",2010,"M",25,64,2.77,30.69,15.59,43.26,23.77,23.28,6.39,8.202,5.291,2.318,0.593,"PHL","East Asia and the Pacific",19347.0
98,"Philippines",2015,"M",25,64,1.87,28.52,14.56,43.83,22.94,25.78,7.18,8.494,5.469,2.366,0.659,"PHL","East Asia and the Pacific",22321.0
99,"Saudi Arabia",1950,"M",25,64,48.23,33.25,15.86,12.31,5.78,6.20,4.43,3.712,2.584,0.915,0.213,"SAU","Middle East and North Africa",590.0
99,"Saudi Arabia",1955,"M",25,64,44.37,34.38,18.41,14.02,7.60,7.23,5.16,4.189,2.859,1.082,0.248,"SAU","Middle East and North Africa",648.0
99,"Saudi Arabia",1960,"M",25,64,40.62,35.26,20.10,15.81,9.12,8.30,5.77,4.635,3.108,1.246,0.281,"SAU","Middle East and North Africa",719.0
99,"Saudi Arabia",1965,"M",25,64,37.78,35.43,20.32,17.49,10.08,9.29,6.37,4.977,3.280,1.384,0.313,"SAU","Middle East and North Africa",843.0
99,"Saudi Arabia",1970,"M",25,64,35.61,35.36,20.17,18.95,10.90,10.08,6.83,5.246,3.408,1.500,0.338,"SAU","Middle East and North Africa",1010.0
99,"Saudi Arabia",1975,"M",25,64,35.12,34.82,19.51,19.64,11.13,10.42,6.83,5.327,3.434,1.548,0.345,"SAU","Middle East and North Africa",1325.0
99,"Saudi Arabia",1980,"M",25,64,31.11,34.21,18.88,22.81,12.76,11.88,7.43,5.840,3.674,1.780,0.386,"SAU","Middle East and North Africa",1911.0
99,"Saudi Arabia",1985,"M",25,64,27.72,33.65,18.41,25.50,14.11,13.13,8.51,6.288,3.879,1.976,0.433,"SAU","Middle East and North Africa",2859.0
99,"Saudi Arabia",1990,"M",25,64,23.45,33.51,18.24,29.09,15.78,13.94,9.11,6.779,4.135,2.183,0.461,"SAU","Middle East and North Africa",3870.0
99,"Saudi Arabia",1995,"M",25,64,20.46,33.48,18.20,31.65,16.95,14.41,9.47,7.115,4.314,2.323,0.478,"SAU","Middle East and North Africa",4691.0
99,"Saudi Arabia",2000,"M",25,64,15.51,33.58,18.55,35.41,18.68,15.50,10.27,7.687,4.619,2.553,0.515,"SAU","Middle East and North Africa",5048.0
99,"Saudi Arabia",2005,"M",25,64,12.81,32.51,18.29,39.17,20.91,15.51,10.29,8.054,4.805,2.733,0.516,"SAU","Middle East and North Africa",5874.0
99,"Saudi Arabia",2010,"M",25,64,22.04,15.32,8.93,46.25,27.36,16.38,10.93,8.223,4.486,3.191,0.546,"SAU","Middle East and North Africa",6701.0
99,"Saudi Arabia",2015,"M",25,64,2.38,25.91,14.89,45.62,25.58,26.10,20.32,10.157,5.527,3.702,0.928,"SAU","Middle East and North Africa",10894.0
100,"Singapore",1950,"M",25,64,50.20,30.87,10.47,17.32,3.69,1.61,1.41,3.299,2.376,0.863,0.060,"SGP","East Asia and the Pacific",218.0
100,"Singapore",1955,"M",25,64,45.28,33.63,11.67,19.20,4.46,1.89,1.63,3.666,2.625,0.971,0.070,"SGP","East Asia and the Pacific",276.0
100,"Singapore",1960,"M",25,64,40.52,36.35,13.11,20.97,5.73,2.16,1.84,4.035,2.872,1.083,0.080,"SGP","East Asia and the Pacific",336.0
100,"Singapore",1965,"M",25,64,33.39,38.67,14.71,25.21,7.79,2.74,2.34,4.708,3.278,1.328,0.102,"SGP","East Asia and the Pacific",359.0
100,"Singapore",1970,"M",25,64,27.57,40.60,16.27,28.66,9.69,3.20,2.68,5.268,3.618,1.532,0.118,"SGP","East Asia and the Pacific",387.0
100,"Singapore",1975,"M",25,64,29.36,40.67,17.60,25.99,9.78,3.97,3.47,5.168,3.546,1.474,0.149,"SGP","East Asia and the Pacific",455.0
100,"Singapore",1980,"M",25,64,29.76,47.45,22.26,17.76,6.77,5.02,4.37,4.793,3.458,1.147,0.188,"SGP","East Asia and the Pacific",542.0
100,"Singapore",1985,"M",25,64,14.77,54.45,26.41,27.05,8.44,3.73,3.24,5.887,4.273,1.475,0.140,"SGP","East Asia and the Pacific",691.0
100,"Singapore",1990,"M",25,64,5.44,56.89,28.63,34.67,6.28,2.98,2.65,6.628,4.824,1.691,0.113,"SGP","East Asia and the Pacific",824.0
100,"Singapore",1995,"M",25,64,9.08,34.30,17.89,46.51,19.70,10.12,9.07,8.208,4.963,2.861,0.384,"SGP","East Asia and the Pacific",995.0
100,"Singapore",2000,"M",25,64,11.91,12.39,6.62,55.18,42.19,20.53,18.48,10.175,5.112,4.282,0.780,"SGP","East Asia and the Pacific",1180.0
100,"Singapore",2005,"M",25,64,3.12,32.06,17.53,40.85,31.35,23.97,20.88,9.973,5.377,3.699,0.897,"SGP","East Asia and the Pacific",1288.0
100,"Singapore",2010,"M",25,64,8.79,6.95,3.41,41.81,30.25,42.44,35.75,11.755,5.366,4.824,1.564,"SGP","East Asia and the Pacific",1386.0
100,"Singapore",2015,"M",25,64,1.00,5.79,3.21,40.63,24.97,52.58,44.12,13.076,5.862,5.279,1.934,"SGP","East Asia and the Pacific",1908.0
101,"Sri Lanka",1950,"M",25,64,26.62,53.16,8.08,19.80,7.41,0.42,0.25,3.827,3.050,0.763,0.013,"LKA","South Asia",1570.0
101,"Sri Lanka",1955,"M",25,64,23.37,54.69,8.52,21.48,8.71,0.47,0.32,4.070,3.213,0.842,0.016,"LKA","South Asia",1752.0
101,"Sri Lanka",1960,"M",25,64,20.51,54.99,8.69,23.94,10.27,0.55,0.37,4.350,3.380,0.951,0.018,"LKA","South Asia",1935.0
101,"Sri Lanka",1965,"M",25,64,17.74,55.39,8.87,26.21,12.19,0.64,0.41,4.621,3.538,1.062,0.021,"LKA","South Asia",2127.0
101,"Sri Lanka",1970,"M",25,64,11.19,44.00,18.20,43.10,21.60,1.66,1.10,6.415,4.552,1.808,0.055,"LKA","South Asia",2384.0
101,"Sri Lanka",1975,"M",25,64,9.47,46.98,25.01,41.83,23.22,1.73,1.16,6.636,4.773,1.805,0.058,"LKA","South Asia",2740.0
101,"Sri Lanka",1980,"M",25,64,8.38,51.39,30.62,38.74,23.16,1.54,1.00,6.889,5.249,1.590,0.051,"LKA","South Asia",3085.0
101,"Sri Lanka",1985,"M",25,64,8.08,43.52,27.11,45.58,28.63,2.83,1.90,7.661,5.711,1.856,0.095,"LKA","South Asia",3504.0
101,"Sri Lanka",1990,"M",25,64,6.83,36.12,23.04,51.78,33.67,5.27,3.51,8.495,6.170,2.150,0.176,"LKA","South Asia",3976.0
101,"Sri Lanka",1995,"M",25,64,7.41,25.91,16.78,57.72,39.12,8.95,5.93,9.262,6.471,2.494,0.298,"LKA","South Asia",4467.0
101,"Sri Lanka",2000,"M",25,64,7.26,15.68,10.31,63.08,44.62,14.01,9.35,10.258,6.470,3.322,0.467,"LKA","South Asia",4941.0
101,"Sri Lanka",2005,"M",25,64,5.20,17.01,11.24,63.58,34.35,14.21,9.48,10.408,6.476,3.458,0.474,"LKA","South Asia",5436.0
101,"Sri Lanka",2010,"M",25,64,2.66,17.99,11.97,64.65,16.35,14.69,9.76,10.450,6.376,3.585,0.489,"LKA","South Asia",5925.0
101,"Sri Lanka",2015,"M",25,64,2.01,15.66,10.42,79.28,61.27,3.04,2.12,11.097,6.272,4.721,0.103,"LKA","South Asia",5081.0
102,"Syrian Arab Republic",1950,"M",25,64,67.15,30.67,1.04,1.41,0.35,0.77,0.54,1.049,0.902,0.121,0.026,"SYR","Middle East and North Africa",640.0
102,"Syrian Arab Republic",1955,"M",25,64,62.29,34.53,2.50,2.28,0.31,0.90,0.64,1.279,1.085,0.163,0.031,"SYR","Middle East and North Africa",691.0
102,"Syrian Arab Republic",1960,"M",25,64,58.18,37.82,3.83,3.04,0.27,1.01,0.71,1.478,1.244,0.200,0.034,"SYR","Middle East and North Africa",760.0
102,"Syrian Arab Republic",1965,"M",25,64,51.40,41.74,6.34,5.45,1.17,1.41,0.96,1.944,1.545,0.352,0.047,"SYR","Middle East and North Africa",855.0
102,"Syrian Arab Republic",1970,"M",25,64,44.92,44.77,8.28,7.82,2.03,2.57,1.71,2.484,1.846,0.553,0.086,"SYR","Middle East and North Africa",974.0
102,"Syrian Arab Republic",1975,"M",25,64,37.25,47.63,10.78,12.48,4.43,2.63,1.75,3.121,2.216,0.817,0.088,"SYR","Middle East and North Africa",1103.0
102,"Syrian Arab Republic",1980,"M",25,64,26.60,51.93,13.90,17.54,6.99,3.94,2.49,4.128,2.905,1.094,0.129,"SYR","Middle East and North Africa",1272.0
102,"Syrian Arab Republic",1985,"M",25,64,18.00,54.73,14.49,21.17,7.18,6.10,3.98,4.945,3.430,1.314,0.202,"SYR","Middle East and North Africa",1514.0
102,"Syrian Arab Republic",1990,"M",25,64,11.87,57.37,15.05,23.34,7.18,7.43,4.88,5.484,3.802,1.436,0.246,"SYR","Middle East and North Africa",1844.0
102,"Syrian Arab Republic",1995,"M",25,64,7.64,60.82,16.29,23.51,7.67,8.03,5.34,5.786,4.045,1.473,0.267,"SYR","Middle East and North Africa",2278.0
102,"Syrian Arab Republic",2000,"M",25,64,6.66,65.79,17.51,19.58,6.37,7.96,5.41,5.601,4.037,1.297,0.267,"SYR","Middle East and North Africa",2820.0
102,"Syrian Arab Republic",2005,"M",25,64,6.74,59.40,36.56,26.48,10.07,7.38,5.03,6.657,4.841,1.567,0.248,"SYR","Middle East and North Africa",3511.0
102,"Syrian Arab Republic",2010,"M",25,64,7.30,50.90,41.11,33.81,18.37,7.99,5.39,7.565,5.237,2.060,0.268,"SYR","Middle East and North Africa",4390.0
102,"Syrian Arab Republic",2015,"M",25,64,6.32,49.35,40.55,37.86,22.45,6.47,4.41,7.772,5.357,2.197,0.218,"SYR","Middle East and North Africa",3879.0
103,"Taiwan",1950,"M",25,64,32.70,38.76,29.08,22.04,10.93,6.50,5.51,4.117,2.498,1.379,0.240,"TWN","East Asia and the Pacific",1498.0
103,"Taiwan",1955,"M",25,64,24.49,42.98,34.67,25.33,12.27,7.19,4.89,4.655,2.854,1.560,0.242,"TWN","East Asia and the Pacific",1690.0
103,"Taiwan",1960,"M",25,64,20.62,47.09,43.98,25.21,12.35,7.08,4.60,4.899,3.113,1.552,0.234,"TWN","East Asia and the Pacific",2098.0
103,"Taiwan",1965,"M",25,64,19.02,49.14,46.29,24.77,12.53,7.14,4.66,4.968,3.185,1.547,0.236,"TWN","East Asia and the Pacific",2508.0
103,"Taiwan",1970,"M",25,64,19.24,48.64,45.68,24.90,13.28,7.22,4.74,4.989,3.171,1.578,0.239,"TWN","East Asia and the Pacific",3029.0
103,"Taiwan",1975,"M",25,64,17.57,47.85,45.30,26.17,14.91,8.44,5.25,5.260,3.247,1.739,0.274,"TWN","East Asia and the Pacific",3388.0
103,"Taiwan",1980,"M",25,64,13.93,44.09,42.01,28.27,16.05,13.84,7.92,6.442,3.847,2.160,0.435,"TWN","East Asia and the Pacific",3961.0
103,"Taiwan",1985,"M",25,64,9.82,38.96,33.95,34.87,18.86,16.36,7.86,7.372,4.294,2.594,0.485,"TWN","East Asia and the Pacific",4569.0
103,"Taiwan",1990,"M",25,64,5.98,33.69,28.16,41.65,22.13,18.68,7.43,8.285,4.729,3.034,0.522,"TWN","East Asia and the Pacific",5120.0
103,"Taiwan",1995,"M",25,64,2.83,26.61,21.43,48.77,26.48,21.80,6.93,9.254,5.114,3.565,0.574,"TWN","East Asia and the Pacific",5519.0
103,"Taiwan",2000,"M",25,64,0.83,17.93,14.67,54.53,31.47,26.70,6.24,10.279,5.437,4.182,0.659,"TWN","East Asia and the Pacific",5943.0
103,"Taiwan",2005,"M",25,64,0.26,11.73,10.85,52.07,33.61,35.93,6.77,11.265,5.684,4.727,0.854,"TWN","East Asia and the Pacific",6454.0
103,"Taiwan",2010,"M",25,64,0.18,4.47,4.11,52.75,35.97,42.59,6.29,12.137,5.942,5.217,0.978,"TWN","East Asia and the Pacific",6187.0
103,"Taiwan",2015,"M",25,64,0.10,4.75,4.35,49.49,34.11,45.65,5.82,12.258,5.982,5.247,1.029,"TWN","East Asia and the Pacific",7076.0
104,"Thailand",1950,"M",25,64,50.50,42.18,28.57,6.67,1.39,0.65,0.50,2.012,1.708,0.281,0.023,"THA","East Asia and the Pacific",3393.0
104,"Thailand",1955,"M",25,64,42.06,49.85,35.84,7.30,1.60,0.79,0.57,2.378,2.037,0.314,0.027,"THA","East Asia and the Pacific",3934.0
104,"Thailand",1960,"M",25,64,35.19,56.27,41.90,7.83,1.74,0.90,0.61,2.684,2.312,0.341,0.030,"THA","East Asia and the Pacific",4552.0
104,"Thailand",1965,"M",25,64,27.75,63.59,21.35,7.38,1.73,1.28,0.96,2.440,2.045,0.350,0.045,"THA","East Asia and the Pacific",5274.0
104,"Thailand",1970,"M",25,64,20.71,70.87,10.47,6.86,1.66,1.63,1.38,2.380,1.966,0.353,0.060,"THA","East Asia and the Pacific",6012.0
104,"Thailand",1975,"M",25,64,15.77,73.35,5.38,8.51,2.31,2.37,2.18,2.568,2.010,0.467,0.091,"THA","East Asia and the Pacific",6934.0
104,"Thailand",1980,"M",25,64,13.08,73.21,3.29,9.84,2.87,3.85,3.80,3.232,2.490,0.590,0.153,"THA","East Asia and the Pacific",8212.0
104,"Thailand",1985,"M",25,64,10.68,72.73,4.94,12.25,4.29,4.34,4.11,3.873,2.999,0.705,0.169,"THA","East Asia and the Pacific",9756.0
104,"Thailand",1990,"M",25,64,9.29,71.69,8.19,13.30,5.19,5.73,5.18,4.500,3.466,0.816,0.218,"THA","East Asia and the Pacific",11562.0
104,"Thailand",1995,"M",25,64,9.08,69.51,14.43,15.54,6.78,5.86,5.08,5.061,3.925,0.917,0.219,"THA","East Asia and the Pacific",13580.0
104,"Thailand",2000,"M",25,64,10.82,64.52,19.72,18.75,8.87,5.87,4.87,5.599,4.296,1.088,0.215,"THA","East Asia and the Pacific",15162.0
104,"Thailand",2005,"M",25,64,3.97,59.19,20.63,24.02,11.86,12.81,10.21,7.118,4.908,1.750,0.461,"THA","East Asia and the Pacific",16321.0
104,"Thailand",2010,"M",25,64,2.74,51.14,20.88,33.11,19.30,13.01,10.23,8.007,5.311,2.231,0.465,"THA","East Asia and the Pacific",17491.0
104,"Thailand",2015,"M",25,64,3.49,48.13,21.43,30.30,15.14,18.08,13.51,8.446,5.475,2.339,0.632,"THA","East Asia and the Pacific",19114.0
105,"United Arab Emirates",1950,"M",25,64,89.64,1.88,0.30,5.26,2.85,3.24,2.19,1.121,0.575,0.438,0.109,"ARE","Middle East and North Africa",13.0
105,"United Arab Emirates",1955,"M",25,64,85.68,2.67,0.46,7.32,4.58,4.34,2.98,1.558,0.794,0.618,0.146,"ARE","Middle East and North Africa",15.0
105,"United Arab Emirates",1960,"M",25,64,79.87,3.96,0.81,10.41,6.99,5.75,3.90,2.173,1.113,0.867,0.193,"ARE","Middle East and North Africa",17.0
105,"United Arab Emirates",1965,"M",25,64,75.79,4.86,1.10,12.79,8.68,6.57,4.32,2.596,1.340,1.038,0.218,"ARE","Middle East and North Africa",33.0
105,"United Arab Emirates",1970,"M",25,64,72.20,5.57,1.64,15.56,10.76,6.66,4.31,2.959,1.550,1.189,0.219,"ARE","Middle East and North Africa",66.0
105,"United Arab Emirates",1975,"M",25,64,69.21,6.10,2.05,17.86,12.40,6.76,4.24,3.255,1.722,1.314,0.220,"ARE","Middle East and North Africa",204.0
105,"United Arab Emirates",1980,"M",25,64,63.39,8.62,3.33,21.18,14.36,6.81,4.24,3.734,2.038,1.475,0.221,"ARE","Middle East and North Africa",424.0
105,"United Arab Emirates",1985,"M",25,64,55.21,10.33,4.18,25.99,17.14,8.47,5.62,4.587,2.503,1.802,0.282,"ARE","Middle East and North Africa",571.0
105,"United Arab Emirates",1990,"M",25,64,45.43,11.84,4.96,31.85,20.46,10.87,7.22,5.651,3.067,2.222,0.362,"ARE","Middle East and North Africa",753.0
105,"United Arab Emirates",1995,"M",25,64,32.52,13.82,6.01,39.65,24.89,14.01,9.28,7.057,3.815,2.777,0.466,"ARE","Middle East and North Africa",1007.0
105,"United Arab Emirates",2000,"M",25,64,20.66,17.73,7.95,44.85,27.70,16.76,11.15,8.208,4.467,3.182,0.558,"ARE","Middle East and North Africa",1454.0
105,"United Arab Emirates",2005,"M",25,64,10.98,28.58,13.26,44.57,27.49,15.83,10.64,8.521,4.879,3.112,0.529,"ARE","Middle East and North Africa",2046.0
105,"United Arab Emirates",2010,"M",25,64,10.25,28.32,13.41,47.90,30.30,13.53,9.17,8.549,4.938,3.158,0.454,"ARE","Middle East and North Africa",2327.0
105,"United Arab Emirates",2015,"M",25,64,3.99,15.86,8.97,28.13,16.07,52.02,47.73,11.996,5.554,4.447,1.995,"ARE","Middle East and North Africa",5198.0
106,"Yemen",1950,"M",25,64,99.87,0.04,0.01,0.04,0.02,0.04,0.03,0.013,0.007,0.004,0.002,"YEM","Middle East and North Africa",766.0
106,"Yemen",1955,"M",25,64,99.87,0.04,0.01,0.04,0.02,0.05,0.03,0.013,0.007,0.005,0.002,"YEM","Middle East and North Africa",798.0
106,"Yemen",1960,"M",25,64,99.86,0.05,0.02,0.05,0.02,0.05,0.03,0.013,0.007,0.005,0.002,"YEM","Middle East and North Africa",842.0
106,"Yemen",1965,"M",25,64,99.86,0.05,0.02,0.05,0.02,0.05,0.03,0.013,0.007,0.005,0.002,"YEM","Middle East and North Africa",891.0
106,"Yemen",1970,"M",25,64,99.86,0.05,0.02,0.05,0.02,0.05,0.03,0.013,0.007,0.005,0.002,"YEM","Middle East and North Africa",892.0
106,"Yemen",1975,"M",25,64,100.00,0.00,0.00,0.00,0.00,0.00,0.00,0.000,0.000,0.000,0.000,"YEM","Middle East and North Africa",888.0
106,"Yemen",1980,"M",25,64,98.47,1.44,0.72,0.05,0.02,0.05,0.03,0.076,0.070,0.005,0.001,"YEM","Middle East and North Africa",1059.0
106,"Yemen",1985,"M",25,64,96.76,2.19,1.15,0.76,0.34,0.29,0.18,0.222,0.163,0.050,0.009,"YEM","Middle East and North Africa",1305.0
106,"Yemen",1990,"M",25,64,92.08,5.74,3.14,1.28,0.55,0.89,0.54,0.534,0.397,0.108,0.029,"YEM","Middle East and North Africa",1617.0
106,"Yemen",1995,"M",25,64,84.62,7.92,4.51,6.23,2.55,1.23,0.76,1.197,0.821,0.337,0.040,"YEM","Middle East and North Africa",2220.0
106,"Yemen",2000,"M",25,64,73.81,12.31,7.22,11.60,4.77,2.28,1.43,2.121,1.418,0.628,0.074,"YEM","Middle East and North Africa",2614.0
106,"Yemen",2005,"M",25,64,60.88,19.36,11.82,17.01,6.91,2.76,1.74,3.094,2.121,0.883,0.090,"YEM","Middle East and North Africa",3144.0
106,"Yemen",2010,"M",25,64,49.82,21.69,11.87,25.34,9.97,3.14,2.02,4.067,2.716,1.248,0.103,"YEM","Middle East and North Africa",3882.0
106,"Yemen",2015,"M",25,64,41.64,20.28,12.65,28.34,11.49,9.74,6.08,5.368,3.272,1.779,0.316,"YEM","Middle East and North Africa",4550.0
107,"Austria",1950,"M",25,64,2.35,87.68,52.51,5.80,3.57,4.17,3.45,6.814,5.953,0.709,0.152,"AUT","Advanced Economies",1636.0
107,"Austria",1955,"M",25,64,1.98,87.70,53.92,6.13,3.92,4.19,3.38,6.456,5.567,0.737,0.151,"AUT","Advanced Economies",1646.0
107,"Austria",1960,"M",25,64,1.67,87.63,53.66,6.36,4.05,4.18,3.38,6.066,5.164,0.750,0.151,"AUT","Advanced Economies",1629.0
