BLcode,country,year,sex,agefrom,ageto,lu,lp,lpc,ls,lsc,lh,lhc,yr_sch,yr_sch_pri,yr_sch_sec,yr_sch_ter,pop,WBcode,region_code
98,"Philippines",2005,"F",15,999,4.23,27.98,19.77,41.35,21.95,26.44,7.08,8.40,5.24,2.49,0.67,26977,"PHL","East Asia and the Pacific"
98,"Philippines",2010,"F",15,999,2.76,24.63,18.67,47.07,24.90,25.54,6.55,8.72,5.45,2.63,0.64,30466,"PHL","East Asia and the Pacific"
99,"Saudi Arabia",1950,"F",15,999,79.64,16.92,5.15,2.66,1.08,0.78,0.40,1.05,0.87,0.16,0.02,914,"SAU","Middle East and North Africa"
99,"Saudi Arabia",1955,"F",15,999,78.42,17.71,5.85,2.89,1.25,0.99,0.49,1.15,0.94,0.18,0.03,1019,"SAU","Middle East and North Africa"
99,"Saudi Arabia",1960,"F",15,999,77.41,18.21,6.32,3.22,1.49,1.16,0.57,1.24,1.00,0.21,0.03,1142,"SAU","Middle East and North Africa"
99,"Saudi Arabia",1965,"F",15,999,72.09,22.80,7.90,3.93,1.84,1.18,0.58,1.51,1.23,0.24,0.04,1311,"SAU","Middle East and North Africa"
99,"Saudi Arabia",1970,"F",15,999,71.48,22.78,7.91,4.44,2.08,1.30,0.63,1.58,1.26,0.27,0.04,1534,"SAU","Middle East and North Africa"
99,"Saudi Arabia",1975,"F",15,999,67.46,23.40,9.31,6.92,3.30,2.22,1.08,2.04,1.53,0.44,0.07,1871,"SAU","Middle East and North Africa"
99,"Saudi Arabia",1980,"F",15,999,63.98,23.50,9.72,9.53,4.58,2.99,1.49,2.44,1.75,0.60,0.09,2312,"SAU","Middle East and North Africa"
99,"Saudi Arabia",1985,"F",15,999,55.06,25.00,11.75,14.84,7.30,5.10,2.62,3.42,2.30,0.97,0.15,3055,"SAU","Middle East and North Africa"
99,"Saudi Arabia",1990,"F",15,999,42.26,31.64,15.54,19.27,9.60,6.84,3.58,4.47,2.98,1.28,0.21,3893,"SAU","Middle East and North Africa"
99,"Saudi Arabia",1995,"F",15,999,38.96,27.70,13.94,24.77,12.38,8.58,4.58,5.14,3.25,1.63,0.26,4431,"SAU","Middle East and North Africa"
99,"Saudi Arabia",2000,"F",15,999,31.02,26.47,14.01,30.95,16.42,11.56,6.32,6.24,3.77,2.11,0.36,5634,"SAU","Middle East and North Africa"
99,"Saudi Arabia",2005,"F",15,999,23.66,23.70,13.85,41.11,22.00,11.53,6.31,7.23,4.28,2.58,0.36,6825,"SAU","Middle East and North Africa"
99,"Saudi Arabia",2010,"F",15,999,17.98,19.78,12.51,49.66,29.29,12.58,6.91,8.22,4.70,3.12,0.39,8156,"SAU","Middle East and North Africa"
100,"Singapore",1950,"F",15,999,80.17,9.75,3.28,9.74,3.57,0.34,0.22,1.49,1.00,0.48,0.01,290,"SGP","East Asia and the Pacific"
100,"Singapore",1955,"F",15,999,75.30,12.63,4.35,11.62,4.20,0.45,0.30,1.83,1.23,0.58,0.02,355,"SGP","East Asia and the Pacific"
100,"Singapore",1960,"F",15,999,67.24,16.57,5.95,15.51,5.59,0.68,0.46,2.44,1.65,0.77,0.02,433,"SGP","East Asia and the Pacific"
100,"Singapore",1965,"F",15,999,59.25,19.34,7.33,20.32,7.07,1.10,0.78,3.14,2.08,1.02,0.04,513,"SGP","East Asia and the Pacific"
100,"Singapore",1970,"F",15,999,47.47,23.38,9.56,28.08,9.55,1.05,0.70,4.15,2.74,1.38,0.03,622,"SGP","East Asia and the Pacific"
100,"Singapore",1975,"F",15,999,42.30,30.43,13.33,25.52,8.14,1.75,1.26,4.30,2.95,1.29,0.06,744,"SGP","East Asia and the Pacific"
100,"Singapore",1980,"F",15,999,37.37,34.17,16.03,26.00,8.49,2.43,1.72,4.65,3.21,1.36,0.08,868,"SGP","East Asia and the Pacific"
100,"Singapore",1985,"F",15,999,26.16,41.00,20.26,29.49,9.21,3.35,2.46,5.49,3.81,1.56,0.12,1014,"SGP","East Asia and the Pacific"
100,"Singapore",1990,"F",15,999,15.35,46.43,24.30,34.51,10.13,3.70,2.78,6.35,4.41,1.81,0.13,1186,"SGP","East Asia and the Pacific"
100,"Singapore",1995,"F",15,999,18.66,28.81,15.36,42.20,21.03,10.33,8.14,7.57,4.48,2.73,0.37,1354,"SGP","East Asia and the Pacific"
100,"Singapore",2000,"F",15,999,23.95,12.09,6.57,48.23,38.46,15.73,12.59,8.61,4.40,3.64,0.57,1570,"SGP","East Asia and the Pacific"
100,"Singapore",2005,"F",15,999,13.07,35.94,20.21,36.13,27.98,14.86,11.54,8.17,4.74,2.90,0.53,1740,"SGP","East Asia and the Pacific"
100,"Singapore",2010,"F",15,999,18.57,7.11,4.63,39.01,29.21,35.31,27.87,10.34,4.81,4.26,1.26,1935,"SGP","East Asia and the Pacific"
101,"Sri Lanka",1950,"F",15,999,50.68,35.09,4.83,14.05,5.51,0.18,0.06,2.60,2.05,0.54,0.00,2164,"LKA","South Asia"
101,"Sri Lanka",1955,"F",15,999,46.29,36.98,5.06,16.53,7.12,0.20,0.06,2.92,2.27,0.65,0.01,2412,"LKA","South Asia"
101,"Sri Lanka",1960,"F",15,999,42.98,37.82,5.19,18.98,8.96,0.22,0.07,3.21,2.44,0.76,0.01,2743,"LKA","South Asia"
101,"Sri Lanka",1965,"F",15,999,38.14,38.72,5.54,22.93,11.31,0.21,0.07,3.65,2.72,0.92,0.01,3113,"LKA","South Asia"
101,"Sri Lanka",1970,"F",15,999,26.64,32.52,13.20,39.75,21.67,1.12,0.41,5.70,4.06,1.61,0.03,3615,"LKA","South Asia"
101,"Sri Lanka",1975,"F",15,999,22.30,37.52,19.76,39.30,22.45,0.88,0.35,6.16,4.60,1.54,0.02,4202,"LKA","South Asia"
101,"Sri Lanka",1980,"F",15,999,18.61,42.77,25.10,38.08,23.19,0.53,0.24,6.49,5.02,1.46,0.02,4688,"LKA","South Asia"
101,"Sri Lanka",1985,"F",15,999,17.29,35.43,21.86,44.67,28.11,2.61,1.40,7.24,5.39,1.77,0.08,5189,"LKA","South Asia"
101,"Sri Lanka",1990,"F",15,999,13.12,30.12,19.03,51.19,34.34,5.58,3.07,8.23,5.66,2.39,0.17,5853,"LKA","South Asia"
101,"Sri Lanka",1995,"F",15,999,11.58,21.95,13.99,56.93,40.26,9.53,5.39,9.15,5.78,3.07,0.30,6491,"LKA","South Asia"
101,"Sri Lanka",2000,"F",15,999,10.40,13.20,8.30,62.40,47.50,14.00,8.02,10.12,5.76,3.91,0.44,7172,"LKA","South Asia"
101,"Sri Lanka",2005,"F",15,999,8.05,14.98,9.94,61.28,35.14,15.69,9.15,10.20,5.76,3.94,0.50,7739,"LKA","South Asia"
101,"Sri Lanka",2010,"F",15,999,6.06,16.17,10.99,62.38,17.99,15.38,9.09,9.98,5.76,3.72,0.49,8244,"LKA","South Asia"
102,"Syrian Arab Republic",1950,"F",15,999,90.84,8.53,1.36,0.56,0.19,0.07,0.03,0.31,0.28,0.03,0.00,986,"SYR","Middle East and North Africa"
102,"Syrian Arab Republic",1955,"F",15,999,89.50,9.34,1.71,1.07,0.32,0.09,0.04,0.40,0.33,0.06,0.00,1101,"SYR","Middle East and North Africa"
102,"Syrian Arab Republic",1960,"F",15,999,87.22,11.03,2.88,1.66,0.49,0.08,0.04,0.52,0.43,0.09,0.00,1234,"SYR","Middle East and North Africa"
102,"Syrian Arab Republic",1965,"F",15,999,84.29,12.91,2.66,2.49,0.72,0.30,0.15,0.68,0.53,0.14,0.01,1400,"SYR","Middle East and North Africa"
102,"Syrian Arab Republic",1970,"F",15,999,79.02,16.11,2.81,4.63,1.42,0.27,0.13,0.99,0.75,0.24,0.01,1647,"SYR","Middle East and North Africa"
102,"Syrian Arab Republic",1975,"F",15,999,71.24,20.77,3.19,7.12,2.29,0.88,0.41,1.48,1.07,0.39,0.03,1938,"SYR","Middle East and North Africa"
102,"Syrian Arab Republic",1980,"F",15,999,61.43,25.44,4.08,11.20,2.88,1.93,0.93,2.20,1.54,0.60,0.06,2302,"SYR","Middle East and North Africa"
102,"Syrian Arab Republic",1985,"F",15,999,50.00,30.85,4.94,16.55,3.62,2.60,1.32,3.00,2.08,0.83,0.08,2769,"SYR","Middle East and North Africa"
102,"Syrian Arab Republic",1990,"F",15,999,39.60,39.69,7.11,17.52,4.47,3.20,1.65,3.53,2.52,0.91,0.10,3364,"SYR","Middle East and North Africa"
102,"Syrian Arab Republic",1995,"F",15,999,29.77,50.13,9.47,17.25,4.49,2.85,1.49,3.84,2.89,0.87,0.09,4112,"SYR","Middle East and North Africa"
102,"Syrian Arab Republic",2000,"F",15,999,23.46,53.90,13.31,20.68,3.69,1.97,1.04,4.23,3.29,0.88,0.06,5041,"SYR","Middle East and North Africa"
102,"Syrian Arab Republic",2005,"F",15,999,23.38,47.09,27.45,26.46,8.91,3.07,1.65,5.30,3.93,1.28,0.09,6025,"SYR","Middle East and North Africa"
102,"Syrian Arab Republic",2010,"F",15,999,23.42,39.70,28.93,33.40,17.37,3.47,1.93,6.08,4.21,1.76,0.11,6951,"SYR","Middle East and North Africa"
103,"Taiwan",1950,"F",15,999,63.45,25.68,21.24,10.20,4.51,0.67,0.18,1.87,1.37,0.48,0.02,2173,"TWN","East Asia and the Pacific"
103,"Taiwan",1955,"F",15,999,56.72,31.63,24.59,10.95,4.66,0.70,0.27,2.12,1.59,0.51,0.02,2518,"TWN","East Asia and the Pacific"
103,"Taiwan",1960,"F",15,999,49.88,37.21,24.35,11.92,5.22,1.00,0.38,2.35,1.75,0.57,0.03,2882,"TWN","East Asia and the Pacific"
103,"Taiwan",1965,"F",15,999,42.52,41.67,27.64,13.88,6.50,1.93,0.64,2.80,2.02,0.73,0.05,3381,"TWN","East Asia and the Pacific"
103,"Taiwan",1970,"F",15,999,35.22,43.88,30.40,17.71,8.53,3.19,0.98,3.62,2.56,0.98,0.08,4117,"TWN","East Asia and the Pacific"
103,"Taiwan",1975,"F",15,999,28.50,40.60,29.28,26.80,15.60,4.00,1.29,4.73,3.11,1.51,0.11,4913,"TWN","East Asia and the Pacific"
103,"Taiwan",1980,"F",15,999,22.73,34.88,27.66,37.11,22.04,5.28,1.55,5.88,3.65,2.09,0.14,5748,"TWN","East Asia and the Pacific"
103,"Taiwan",1985,"F",15,999,17.60,31.30,23.30,43.75,26.86,7.36,2.33,6.77,4.02,2.56,0.19,6518,"TWN","East Asia and the Pacific"
103,"Taiwan",1990,"F",15,999,13.74,27.92,19.67,45.47,28.89,12.88,4.22,7.66,4.32,3.00,0.34,7184,"TWN","East Asia and the Pacific"
103,"Taiwan",1995,"F",15,999,10.30,24.73,15.57,48.36,30.47,16.61,5.44,8.38,4.58,3.36,0.44,7924,"TWN","East Asia and the Pacific"
103,"Taiwan",2000,"F",15,999,7.78,22.36,16.72,48.10,30.19,21.76,7.18,9.13,4.89,3.65,0.58,8631,"TWN","East Asia and the Pacific"
103,"Taiwan",2005,"F",15,999,5.28,18.90,16.09,45.29,31.43,30.53,8.97,10.20,5.27,4.13,0.79,9170,"TWN","East Asia and the Pacific"
103,"Taiwan",2010,"F",15,999,3.84,16.81,14.52,43.75,31.06,35.61,9.86,10.69,5.40,4.38,0.91,10117,"TWN","East Asia and the Pacific"
104,"Thailand",1950,"F",15,999,60.33,36.18,25.30,3.20,1.00,0.28,0.12,1.52,1.37,0.14,0.01,5707,"THA","East Asia and the Pacific"
104,"Thailand",1955,"F",15,999,52.84,43.24,31.13,3.60,1.11,0.32,0.14,1.81,1.64,0.16,0.01,6564,"THA","East Asia and the Pacific"
104,"Thailand",1960,"F",15,999,46.17,49.40,35.71,3.96,1.25,0.44,0.17,2.07,1.88,0.18,0.01,7431,"THA","East Asia and the Pacific"
104,"Thailand",1965,"F",15,999,39.71,55.68,18.73,4.09,1.29,0.53,0.27,1.88,1.67,0.19,0.02,8532,"THA","East Asia and the Pacific"
104,"Thailand",1970,"F",15,999,32.31,62.21,9.63,4.80,1.63,0.73,0.44,2.15,1.90,0.23,0.02,10046,"THA","East Asia and the Pacific"
104,"Thailand",1975,"F",15,999,25.95,65.16,4.53,7.32,2.60,1.57,1.07,2.64,2.21,0.38,0.05,11904,"THA","East Asia and the Pacific"
104,"Thailand",1980,"F",15,999,18.39,69.35,3.18,9.53,3.77,2.77,2.44,3.29,2.65,0.53,0.10,14146,"THA","East Asia and the Pacific"
104,"Thailand",1985,"F",15,999,15.42,69.58,6.13,11.05,5.09,3.95,3.20,3.86,3.05,0.67,0.14,16451,"THA","East Asia and the Pacific"
104,"Thailand",1990,"F",15,999,13.57,68.68,15.44,12.39,6.21,5.36,4.41,4.60,3.59,0.82,0.20,18814,"THA","East Asia and the Pacific"
104,"Thailand",1995,"F",15,999,14.10,63.74,22.86,17.32,8.64,4.84,3.86,5.11,3.93,1.01,0.17,21216,"THA","East Asia and the Pacific"
104,"Thailand",2000,"F",15,999,14.54,58.45,18.57,21.21,10.47,5.81,4.81,5.39,3.94,1.23,0.21,23356,"THA","East Asia and the Pacific"
104,"Thailand",2005,"F",15,999,6.90,54.06,18.10,26.88,11.67,12.16,9.64,6.79,4.56,1.80,0.44,25137,"THA","East Asia and the Pacific"
104,"Thailand",2010,"F",15,999,3.82,51.05,27.83,30.94,17.43,14.20,11.65,7.88,5.17,2.19,0.52,26746,"THA","East Asia and the Pacific"
105,"United Arab Emirates",1950,"F",15,999,96.24,1.30,0.24,2.02,1.00,0.43,0.22,0.32,0.19,0.12,0.01,19,"ARE","Middle East and North Africa"
105,"United Arab Emirates",1955,"F",15,999,93.74,2.14,0.46,3.30,1.82,0.81,0.40,0.55,0.32,0.20,0.02,22,"ARE","Middle East and North Africa"
105,"United Arab Emirates",1960,"F",15,999,90.92,2.48,0.55,5.34,3.15,1.26,0.62,0.85,0.49,0.33,0.04,24,"ARE","Middle East and North Africa"
105,"United Arab Emirates",1965,"F",15,999,85.45,3.51,0.93,8.89,5.55,2.15,1.06,1.42,0.80,0.56,0.06,34,"ARE","Middle East and North Africa"
105,"United Arab Emirates",1970,"F",15,999,80.71,4.05,1.09,12.24,7.90,3.00,1.48,1.94,1.07,0.78,0.09,47,"ARE","Middle East and North Africa"
105,"United Arab Emirates",1975,"F",15,999,73.97,5.51,1.82,17.18,11.57,3.35,1.65,2.62,1.45,1.06,0.10,91,"ARE","Middle East and North Africa"
105,"United Arab Emirates",1980,"F",15,999,61.94,7.38,2.68,25.14,17.44,5.53,2.80,3.92,2.14,1.61,0.17,175,"ARE","Middle East and North Africa"
105,"United Arab Emirates",1985,"F",15,999,51.00,8.24,3.25,32.27,22.82,8.49,4.63,5.21,2.79,2.16,0.26,294,"ARE","Middle East and North Africa"
105,"United Arab Emirates",1990,"F",15,999,39.70,10.11,4.28,38.71,27.37,11.48,6.34,6.47,3.44,2.67,0.36,372,"ARE","Middle East and North Africa"
105,"United Arab Emirates",1995,"F",15,999,26.43,11.31,5.02,46.24,32.73,16.03,8.86,8.05,4.23,3.33,0.50,498,"ARE","Middle East and North Africa"
105,"United Arab Emirates",2000,"F",15,999,15.98,15.48,7.06,49.41,35.32,19.13,10.74,9.08,4.79,3.69,0.60,667,"ARE","Middle East and North Africa"
105,"United Arab Emirates",2005,"F",15,999,8.50,16.90,7.50,54.70,39.50,19.90,11.03,9.85,5.21,4.02,0.62,945,"ARE","Middle East and North Africa"
105,"United Arab Emirates",2010,"F",15,999,8.35,15.63,7.33,57.01,42.51,19.01,10.74,9.97,5.25,4.13,0.59,1152,"ARE","Middle East and North Africa"
106,"Yemen",1950,"F",15,999,99.60,0.32,0.13,0.04,0.01,0.04,0.02,0.02,0.02,0.00,0.00,1239,"YEM","Middle East and North Africa"
106,"Yemen",1955,"F",15,999,99.59,0.33,0.11,0.04,0.02,0.04,0.02,0.02,0.02,0.00,0.00,1311,"YEM","Middle East and North Africa"
106,"Yemen",1960,"F",15,999,99.57,0.34,0.12,0.04,0.02,0.04,0.02,0.03,0.02,0.00,0.00,1405,"YEM","Middle East and North Africa"
106,"Yemen",1965,"F",15,999,99.53,0.38,0.15,0.04,0.02,0.04,0.02,0.03,0.02,0.00,0.00,1531,"YEM","Middle East and North Africa"
106,"Yemen",1970,"F",15,999,99.44,0.47,0.20,0.04,0.02,0.04,0.02,0.03,0.03,0.00,0.00,1654,"YEM","Middle East and North Africa"
106,"Yemen",1975,"F",15,999,99.70,0.20,0.09,0.00,0.00,0.00,0.00,0.01,0.01,0.00,0.00,1799,"YEM","Middle East and North Africa"
106,"Yemen",1980,"F",15,999,98.57,1.19,0.57,0.19,0.08,0.05,0.03,0.08,0.07,0.01,0.00,2097,"YEM","Middle East and North Africa"
106,"Yemen",1985,"F",15,999,97.22,2.08,1.08,0.60,0.26,0.11,0.05,0.17,0.14,0.03,0.00,2469,"YEM","Middle East and North Africa"
106,"Yemen",1990,"F",15,999,94.09,3.55,1.97,1.89,0.89,0.47,0.24,0.43,0.31,0.11,0.01,2933,"YEM","Middle East and North Africa"
106,"Yemen",1995,"F",15,999,90.69,5.14,2.96,3.61,1.76,0.56,0.30,0.71,0.49,0.19,0.02,3789,"YEM","Middle East and North Africa"
106,"Yemen",2000,"F",15,999,86.15,6.41,3.90,6.13,3.05,1.31,0.69,1.15,0.76,0.35,0.04,4595,"YEM","Middle East and North Africa"
106,"Yemen",2005,"F",15,999,81.11,5.09,3.27,11.76,6.12,2.05,1.07,1.80,1.08,0.66,0.06,5577,"YEM","Middle East and North Africa"
106,"Yemen",2010,"F",15,999,72.53,7.14,5.37,17.57,9.60,2.76,1.45,2.66,1.60,0.98,0.08,6718,"YEM","Middle East and North Africa"
107,"Austria",1950,"F",15,999,2.23,94.38,58.69,2.81,1.16,0.58,0.27,5.77,5.55,0.21,0.02,2943,"AUT","Advanced Economies"
107,"Austria",1955,"F",15,999,2.04,94.11,59.09,3.22,1.30,0.63,0.29,5.60,5.35,0.23,0.02,2958,"AUT","Advanced Economies"
107,"Austria",1960,"F",15,999,1.91,90.91,58.03,6.44,2.58,0.74,0.35,5.63,5.18,0.42,0.02,3003,"AUT","Advanced Economies"
107,"Austria",1965,"F",15,999,2.72,79.70,52.74,16.65,7.04,0.92,0.44,6.13,5.08,1.02,0.03,3036,"AUT","Advanced Economies"
107,"Austria",1970,"F",15,999,3.00,69.31,46.93,26.55,11.62,1.12,0.54,6.59,4.94,1.62,0.03,3060,"AUT","Advanced Economies"
107,"Austria",1975,"F",15,999,1.21,64.86,44.52,32.53,14.89,1.40,0.68,6.87,4.82,2.01,0.04,3136,"AUT","Advanced Economies"
107,"Austria",1980,"F",15,999,0.10,59.97,42.33,38.53,18.38,1.42,0.68,7.10,4.67,2.39,0.04,3229,"AUT","Advanced Economies"
107,"Austria",1985,"F",15,999,0.33,54.79,39.49,41.79,22.16,3.22,1.62,7.38,4.47,2.82,0.10,3302,"AUT","Advanced Economies"
107,"Austria",1990,"F",15,999,0.68,49.24,36.01,45.93,26.74,4.15,2.25,7.64,4.27,3.24,0.13,3364,"AUT","Advanced Economies"
107,"Austria",1995,"F",15,999,1.05,42.72,32.26,48.93,29.62,7.29,4.05,8.08,4.12,3.73,0.23,3457,"AUT","Advanced Economies"
107,"Austria",2000,"F",15,999,1.19,38.09,29.16,50.74,31.53,9.98,5.64,8.18,3.77,4.09,0.31,3497,"AUT","Advanced Economies"
107,"Austria",2005,"F",15,999,1.19,33.84,26.17,54.02,33.01,10.95,6.29,8.50,3.80,4.36,0.34,3568,"AUT","Advanced Economies"
107,"Austria",2010,"F",15,999,1.17,30.15,23.44,55.96,34.77,12.73,7.41,8.87,3.82,4.65,0.40,3621,"AUT","Advanced Economies"
108,"Belgium",1950,"F",15,999,2.66,70.84,58.15,24.41,6.17,2.08,1.24,6.57,5.46,1.04,0.07,3496,"BEL","Advanced Economies"
108,"Belgium",1955,"F",15,999,2.35,68.52,61.31,26.71,6.87,2.43,1.50,6.87,5.64,1.15,0.08,3561,"BEL","Advanced Economies"
108,"Belgium",1960,"F",15,999,2.05,66.23,58.22,28.87,7.67,2.79,1.80,6.99,5.63,1.26,0.09,3610,"BEL","Advanced Economies"
108,"Belgium",1965,"F",15,999,1.38,64.48,51.57,30.67,8.25,3.47,2.35,7.02,5.53,1.38,0.12,3716,"BEL","Advanced Economies"
108,"Belgium",1970,"F",15,999,1.21,60.69,49.82,33.47,10.31,4.65,3.27,7.35,5.60,1.59,0.16,3816,"BEL","Advanced Economies"
108,"Belgium",1975,"F",15,999,2.16,52.86,41.33,37.94,12.14,7.04,4.85,7.69,5.52,1.92,0.24,3938,"BEL","Advanced Economies"
108,"Belgium",1980,"F",15,999,2.97,45.29,35.77,42.00,15.22,9.74,6.85,8.17,5.54,2.30,0.33,4079,"BEL","Advanced Economies"
108,"Belgium",1985,"F",15,999,4.57,35.72,27.23,46.41,18.67,13.30,9.00,8.67,5.47,2.75,0.45,4141,"BEL","Advanced Economies"
108,"Belgium",1990,"F",15,999,4.83,29.52,21.48,48.91,21.48,16.74,10.76,9.14,5.47,3.12,0.55,4214,"BEL","Advanced Economies"
108,"Belgium",1995,"F",15,999,4.78,24.33,17.02,50.63,29.22,20.26,12.28,9.76,5.49,3.61,0.65,4293,"BEL","Advanced Economies"
108,"Belgium",2000,"F",15,999,4.40,18.48,12.28,54.42,28.42,22.70,12.87,10.11,5.55,3.85,0.71,4378,"BEL","Advanced Economies"
108,"Belgium",2005,"F",15,999,4.95,15.51,10.50,54.72,32.80,24.81,14.01,10.44,5.55,4.11,0.78,4451,"BEL","Advanced Economies"
108,"Belgium",2010,"F",15,999,5.06,16.24,10.33,50.85,31.39,27.85,15.93,10.52,5.52,4.13,0.88,4518,"BEL","Advanced Economies"
109,"Cyprus",1950,"F",15,999,52.05,42.10,18.43,4.93,2.49,0.95,0.58,2.48,2.17,0.28,0.03,167,"CYP","Middle East and North Africa"
109,"Cyprus",1955,"F",15,999,42.70,47.83,22.78,8.75,5.05,0.72,0.42,3.17,2.69,0.46,0.02,181,"CYP","Middle East and North Africa"
109,"Cyprus",1960,"F",15,999,32.48,52.81,29.42,14.22,8.36,0.50,0.35,4.08,3.35,0.71,0.02,186,"CYP","Middle East and North Africa"
109,"Cyprus",1965,"F",15,999,26.73,53.68,28.45,18.65,9.65,0.94,0.64,4.58,3.64,0.91,0.03,200,"CYP","Middle East and North Africa"
109,"Cyprus",1970,"F",15,999,24.77,51.81,25.37,21.48,12.46,1.93,1.20,4.92,3.72,1.13,0.06,214,"CYP","Middle East and North Africa"
109,"Cyprus",1975,"F",15,999,19.26,49.84,26.80,27.31,16.30,3.59,2.24,5.79,4.15,1.52,0.12,231,"CYP","Middle East and North Africa"
109,"Cyprus",1980,"F",15,999,15.70,44.45,26.27,33.03,20.51,6.82,4.46,6.75,4.51,2.02,0.23,233,"CYP","Middle East and North Africa"
109,"Cyprus",1985,"F",15,999,10.32,42.23,27.06,36.92,23.81,10.53,6.97,7.73,4.93,2.45,0.35,245,"CYP","Middle East and North Africa"
109,"Cyprus",1990,"F",15,999,7.03,38.83,26.24,39.15,25.62,14.97,10.06,8.54,5.20,2.84,0.50,255,"CYP","Middle East and North Africa"
109,"Cyprus",1995,"F",15,999,10.17,28.75,20.06,41.46,27.58,19.62,13.20,9.03,5.13,3.25,0.66,278,"CYP","Middle East and North Africa"
109,"Cyprus",2000,"F",15,999,11.80,20.69,15.55,45.23,30.72,22.28,15.03,9.50,5.14,3.62,0.75,313,"CYP","Middle East and North Africa"
109,"Cyprus",2005,"F",15,999,18.11,23.92,16.17,39.36,27.07,18.61,12.64,8.42,4.68,3.11,0.63,348,"CYP","Middle East and North Africa"
109,"Cyprus",2010,"F",15,999,1.17,22.87,15.99,46.38,32.29,29.58,20.19,10.85,5.72,4.13,1.00,376,"CYP","Middle East and North Africa"
110,"Denmark",1950,"F",15,999,3.20,60.80,38.07,33.82,9.32,2.17,0.47,5.25,3.42,1.78,0.05,1603,"DNK","Advanced Economies"
110,"Denmark",1955,"F",15,999,3.60,81.20,51.30,11.44,3.30,3.76,0.83,4.17,3.26,0.82,0.09,1661,"DNK","Advanced Economies"
110,"Denmark",1960,"F",15,999,3.37,75.78,48.76,16.57,4.92,4.27,0.92,4.54,3.32,1.11,0.10,1744,"DNK","Advanced Economies"
110,"Denmark",1965,"F",15,999,2.90,64.96,43.47,26.99,8.35,5.15,1.08,5.27,3.45,1.69,0.12,1846,"DNK","Advanced Economies"
110,"Denmark",1970,"F",15,999,1.26,58.22,39.83,32.60,11.06,7.91,1.60,6.18,3.83,2.15,0.19,1921,"DNK","Advanced Economies"
110,"Denmark",1975,"F",15,999,1.54,50.88,35.12,38.15,13.77,9.43,1.97,6.86,4.12,2.51,0.23,1998,"DNK","Advanced Economies"
110,"Denmark",1980,"F",15,999,1.99,43.89,31.06,42.82,16.78,11.29,2.31,7.53,4.40,2.86,0.27,2072,"DNK","Advanced Economies"
110,"Denmark",1985,"F",15,999,2.32,39.81,28.69,42.87,18.15,15.02,2.40,8.11,4.65,3.11,0.35,2135,"DNK","Advanced Economies"
110,"Denmark",1990,"F",15,999,0.11,34.77,25.46,51.38,24.48,13.77,7.47,8.85,4.95,3.48,0.42,2181,"DNK","Advanced Economies"
110,"Denmark",1995,"F",15,999,0.12,27.74,20.99,55.05,28.84,17.09,9.44,9.59,5.15,3.90,0.53,2204,"DNK","Advanced Economies"
110,"Denmark",2000,"F",15,999,1.26,14.62,11.21,63.85,35.12,20.26,11.48,10.50,5.31,4.55,0.63,2219,"DNK","Advanced Economies"
110,"Denmark",2005,"F",15,999,2.33,10.89,8.44,62.29,35.16,24.50,14.11,10.89,5.40,4.71,0.77,2246,"DNK","Advanced Economies"
110,"Denmark",2010,"F",15,999,2.88,7.61,5.94,63.67,36.20,25.85,14.93,11.15,5.51,4.82,0.82,2298,"DNK","Advanced Economies"
111,"Finland",1950,"F",15,999,1.13,89.60,56.45,6.64,1.03,2.64,0.88,3.88,3.29,0.52,0.07,1504,"FIN","Advanced Economies"
111,"Finland",1955,"F",15,999,0.41,89.37,56.82,7.88,1.23,2.48,0.82,3.97,3.34,0.56,0.07,1569,"FIN","Advanced Economies"
111,"Finland",1960,"F",15,999,0.10,87.88,56.84,9.23,1.55,2.78,0.91,4.10,3.37,0.65,0.07,1636,"FIN","Advanced Economies"
111,"Finland",1965,"F",15,999,0.46,77.25,52.14,18.17,3.15,4.12,1.39,4.77,3.48,1.18,0.11,1755,"FIN","Advanced Economies"
111,"Finland",1970,"F",15,999,0.51,66.38,45.78,27.00,5.03,6.04,2.16,5.65,3.77,1.71,0.16,1826,"FIN","Advanced Economies"
111,"Finland",1975,"F",15,999,1.04,60.56,42.09,30.43,16.09,7.97,3.07,6.55,3.96,2.37,0.22,1925,"FIN","Advanced Economies"
111,"Finland",1980,"F",15,999,1.17,54.23,38.54,35.10,23.28,9.50,4.69,7.32,4.16,2.87,0.28,1992,"FIN","Advanced Economies"
111,"Finland",1985,"F",15,999,1.06,55.07,39.75,33.83,17.26,10.03,4.14,7.18,4.31,2.59,0.28,2063,"FIN","Advanced Economies"
111,"Finland",1990,"F",15,999,0.11,56.03,40.98,33.81,16.70,10.05,4.18,7.29,4.48,2.52,0.28,2096,"FIN","Advanced Economies"
111,"Finland",1995,"F",15,999,0.45,45.53,34.39,33.84,17.22,20.18,8.14,8.46,4.69,3.21,0.57,2145,"FIN","Advanced Economies"
111,"Finland",2000,"F",15,999,0.67,40.46,30.99,34.09,18.41,24.78,9.91,9.04,4.84,3.51,0.69,2191,"FIN","Advanced Economies"
111,"Finland",2005,"F",15,999,0.58,35.24,27.27,36.06,18.14,28.12,10.93,9.51,4.99,3.74,0.78,2233,"FIN","Advanced Economies"
111,"Finland",2010,"F",15,999,0.57,31.59,24.61,37.71,19.69,30.13,11.24,9.87,5.13,3.91,0.83,2283,"FIN","Advanced Economies"
