BLcode,country,year,sex,agefrom,ageto,lu,lp,lpc,ls,lsc,lh,lhc,yr_sch,yr_sch_pri,yr_sch_sec,yr_sch_ter,pop,WBcode,region_code
136,"Tonga",2010,"M",15,999,0.73,7.87,5.61,85.63,51.02,5.77,3.68,11.03,5.89,4.95,0.19,33,"TON","East Asia and the Pacific"
140,"Libyan Arab Jamahiriya",1950,"M",15,999,75.32,24.01,0.85,0.56,0.23,0.10,0.06,0.82,0.79,0.03,0.00,311,"LBY","Middle East and North Africa"
140,"Libyan Arab Jamahiriya",1955,"M",15,999,71.66,26.82,2.35,1.32,0.30,0.20,0.11,1.03,0.97,0.06,0.01,328,"LBY","Middle East and North Africa"
140,"Libyan Arab Jamahiriya",1960,"M",15,999,68.37,28.76,3.00,2.58,0.40,0.29,0.16,1.24,1.12,0.11,0.01,393,"LBY","Middle East and North Africa"
140,"Libyan Arab Jamahiriya",1965,"M",15,999,60.18,34.89,8.88,4.59,0.94,0.32,0.19,1.80,1.61,0.18,0.01,485,"LBY","Middle East and North Africa"
140,"Libyan Arab Jamahiriya",1970,"M",15,999,46.84,44.90,15.35,7.09,1.60,1.18,0.58,2.67,2.30,0.33,0.04,585,"LBY","Middle East and North Africa"
140,"Libyan Arab Jamahiriya",1975,"M",15,999,37.31,48.61,18.48,12.55,3.48,1.56,0.90,3.48,2.86,0.57,0.05,721,"LBY","Middle East and North Africa"
140,"Libyan Arab Jamahiriya",1980,"M",15,999,34.23,43.21,21.54,21.37,7.56,1.19,0.64,4.27,3.30,0.94,0.04,887,"LBY","Middle East and North Africa"
140,"Libyan Arab Jamahiriya",1985,"M",15,999,29.10,41.97,24.87,28.12,13.17,0.79,0.41,5.05,3.74,1.29,0.02,1102,"LBY","Middle East and North Africa"
140,"Libyan Arab Jamahiriya",1990,"M",15,999,23.47,42.23,28.40,32.00,14.66,2.29,0.88,5.78,4.18,1.54,0.06,1304,"LBY","Middle East and North Africa"
140,"Libyan Arab Jamahiriya",1995,"M",15,999,21.24,41.05,29.99,33.79,15.50,3.91,1.63,6.22,4.39,1.71,0.11,1549,"LBY","Middle East and North Africa"
140,"Libyan Arab Jamahiriya",2000,"M",15,999,20.18,41.46,32.78,28.14,13.24,10.21,3.97,6.67,4.53,1.85,0.28,1854,"LBY","Middle East and North Africa"
140,"Libyan Arab Jamahiriya",2005,"M",15,999,20.43,39.98,32.94,25.46,12.10,14.13,6.37,6.95,4.56,1.97,0.41,2120,"LBY","Middle East and North Africa"
140,"Libyan Arab Jamahiriya",2010,"M",15,999,20.14,38.36,32.60,23.70,11.19,17.79,8.71,7.26,4.62,2.11,0.53,2337,"LBY","Middle East and North Africa"
141,"Namibia",1950,"M",15,999,59.37,26.83,6.75,11.77,6.71,2.05,1.34,2.80,2.14,0.59,0.07,144,"NAM","Sub-Saharan Africa"
141,"Namibia",1955,"M",15,999,53.50,31.39,8.72,12.90,7.67,2.22,1.47,3.19,2.46,0.65,0.07,153,"NAM","Sub-Saharan Africa"
141,"Namibia",1960,"M",15,999,49.20,34.93,10.56,13.73,8.46,2.14,1.45,3.46,2.70,0.69,0.07,172,"NAM","Sub-Saharan Africa"
141,"Namibia",1965,"M",15,999,43.74,38.56,10.79,15.55,9.76,2.10,1.38,3.80,2.96,0.77,0.07,195,"NAM","Sub-Saharan Africa"
141,"Namibia",1970,"M",15,999,37.21,42.32,13.26,18.30,11.12,2.14,1.35,4.32,3.38,0.88,0.07,218,"NAM","Sub-Saharan Africa"
141,"Namibia",1975,"M",15,999,32.16,43.91,14.40,21.64,13.11,2.26,1.36,4.81,3.71,1.02,0.07,247,"NAM","Sub-Saharan Africa"
141,"Namibia",1980,"M",15,999,28.93,42.54,15.75,26.21,15.13,2.32,1.36,5.32,4.04,1.20,0.07,258,"NAM","Sub-Saharan Africa"
141,"Namibia",1985,"M",15,999,25.32,40.76,15.93,31.44,17.76,2.48,1.50,5.86,4.36,1.42,0.08,289,"NAM","Sub-Saharan Africa"
141,"Namibia",1990,"M",15,999,21.86,40.48,17.05,35.41,19.85,2.26,1.44,6.30,4.65,1.57,0.07,381,"NAM","Sub-Saharan Africa"
141,"Namibia",1995,"M",15,999,21.58,45.49,20.12,30.75,17.75,2.19,1.34,6.06,4.60,1.39,0.07,445,"NAM","Sub-Saharan Africa"
141,"Namibia",2000,"M",15,999,23.81,48.86,21.09,25.54,14.80,1.78,1.19,5.57,4.36,1.15,0.06,524,"NAM","Sub-Saharan Africa"
141,"Namibia",2005,"M",15,999,23.46,46.06,20.57,29.00,16.28,1.48,1.01,5.79,4.47,1.27,0.05,582,"NAM","Sub-Saharan Africa"
141,"Namibia",2010,"M",15,999,23.02,42.88,18.82,32.88,17.70,1.23,0.84,5.99,4.55,1.40,0.04,663,"NAM","Sub-Saharan Africa"
142,"Reunion",1950,"M",15,999,50.99,36.38,9.36,5.27,2.11,7.37,4.63,2.81,1.78,0.79,0.24,73,"REU","Sub-Saharan Africa"
142,"Reunion",1955,"M",15,999,58.93,28.10,7.43,4.58,1.82,8.39,5.32,2.64,1.54,0.83,0.27,79,"REU","Sub-Saharan Africa"
142,"Reunion",1960,"M",15,999,47.53,42.60,11.47,5.81,2.36,4.05,2.60,2.57,1.85,0.59,0.13,85,"REU","Sub-Saharan Africa"
142,"Reunion",1965,"M",15,999,40.26,49.26,16.05,9.81,3.21,0.61,0.42,2.71,2.15,0.53,0.02,101,"REU","Sub-Saharan Africa"
142,"Reunion",1970,"M",15,999,32.64,51.03,20.98,15.58,4.88,0.75,0.45,3.46,2.62,0.82,0.02,119,"REU","Sub-Saharan Africa"
142,"Reunion",1975,"M",15,999,27.02,50.04,27.11,21.97,6.40,0.98,0.51,4.24,3.08,1.14,0.03,134,"REU","Sub-Saharan Africa"
142,"Reunion",1980,"M",15,999,22.04,50.08,33.24,26.64,7.65,1.24,0.60,4.90,3.48,1.38,0.04,154,"REU","Sub-Saharan Africa"
142,"Reunion",1985,"M",15,999,17.99,50.62,37.11,29.71,8.72,1.68,0.86,5.38,3.76,1.57,0.05,174,"REU","Sub-Saharan Africa"
142,"Reunion",1990,"M",15,999,15.26,50.17,38.81,32.54,9.52,2.04,1.07,5.74,3.95,1.73,0.06,203,"REU","Sub-Saharan Africa"
142,"Reunion",1995,"M",15,999,12.80,47.91,38.76,36.84,10.68,2.45,1.33,6.17,4.13,1.97,0.08,227,"REU","Sub-Saharan Africa"
142,"Reunion",2000,"M",15,999,10.38,44.88,37.88,41.87,11.98,2.86,1.60,6.63,4.31,2.23,0.09,252,"REU","Sub-Saharan Africa"
142,"Reunion",2005,"M",15,999,8.69,41.20,35.83,46.79,13.42,3.32,1.88,7.04,4.43,2.51,0.10,274,"REU","Sub-Saharan Africa"
142,"Reunion",2010,"M",15,999,10.39,32.33,28.26,52.51,15.06,4.77,2.52,7.41,4.38,2.89,0.15,296,"REU","Sub-Saharan Africa"
143,"Belize",1950,"M",15,999,13.07,69.71,46.54,7.75,0.74,9.50,5.40,7.26,6.03,0.93,0.30,21,"BLZ","Latin America and the Caribbean"
143,"Belize",1955,"M",15,999,11.71,70.52,48.15,7.75,0.85,10.02,5.82,7.45,6.17,0.97,0.32,22,"BLZ","Latin America and the Caribbean"
143,"Belize",1960,"M",15,999,10.35,70.36,49.59,8.48,1.27,10.81,6.08,7.74,6.34,1.06,0.34,26,"BLZ","Latin America and the Caribbean"
143,"Belize",1965,"M",15,999,9.71,72.52,62.67,10.75,1.76,7.02,4.02,7.93,6.83,0.88,0.22,26,"BLZ","Latin America and the Caribbean"
143,"Belize",1970,"M",15,999,8.60,75.63,70.75,14.25,2.90,1.59,1.06,7.83,7.12,0.65,0.05,29,"BLZ","Latin America and the Caribbean"
143,"Belize",1975,"M",15,999,8.46,72.89,70.14,16.56,3.43,2.09,1.24,8.06,7.21,0.78,0.07,35,"BLZ","Latin America and the Caribbean"
143,"Belize",1980,"M",15,999,7.90,71.79,57.91,18.18,4.40,2.19,1.37,7.76,6.82,0.88,0.07,40,"BLZ","Latin America and the Caribbean"
143,"Belize",1985,"M",15,999,10.06,66.52,55.00,18.81,4.65,4.61,2.57,7.95,6.73,1.07,0.14,48,"BLZ","Latin America and the Caribbean"
143,"Belize",1990,"M",15,999,10.20,61.42,60.91,21.51,6.28,6.88,3.87,8.75,7.16,1.38,0.21,53,"BLZ","Latin America and the Caribbean"
143,"Belize",1995,"M",15,999,6.47,54.46,54.01,32.31,10.21,6.76,3.90,9.41,7.46,1.73,0.21,65,"BLZ","Latin America and the Caribbean"
143,"Belize",2000,"M",15,999,3.51,42.72,42.36,47.30,16.06,6.47,3.81,10.04,7.70,2.13,0.21,73,"BLZ","Latin America and the Caribbean"
143,"Belize",2005,"M",15,999,1.52,27.80,27.59,64.81,23.67,5.88,3.46,10.67,7.87,2.62,0.19,86,"BLZ","Latin America and the Caribbean"
143,"Belize",2010,"M",15,999,0.10,13.82,13.72,80.36,31.57,5.72,3.26,11.23,7.67,3.39,0.18,99,"BLZ","Latin America and the Caribbean"
144,"Brunei Darussalam",1950,"M",15,999,51.28,32.94,14.44,14.57,5.12,1.21,0.75,3.13,2.37,0.73,0.04,16,"BRN","East Asia and the Pacific"
144,"Brunei Darussalam",1955,"M",15,999,42.73,39.38,17.87,16.41,6.05,1.48,0.96,3.68,2.79,0.84,0.05,19,"BRN","East Asia and the Pacific"
144,"Brunei Darussalam",1960,"M",15,999,38.31,41.77,20.26,18.47,7.00,1.53,0.98,4.05,3.06,0.94,0.05,23,"BRN","East Asia and the Pacific"
144,"Brunei Darussalam",1965,"M",15,999,34.76,39.58,20.48,23.00,8.73,2.66,1.60,4.65,3.34,1.23,0.09,30,"BRN","East Asia and the Pacific"
144,"Brunei Darussalam",1970,"M",15,999,26.79,35.84,19.99,34.08,12.77,3.32,2.19,5.79,3.92,1.77,0.11,38,"BRN","East Asia and the Pacific"
144,"Brunei Darussalam",1975,"M",15,999,20.76,34.28,21.00,37.94,14.78,7.02,3.89,6.80,4.36,2.22,0.22,49,"BRN","East Asia and the Pacific"
144,"Brunei Darussalam",1980,"M",15,999,20.72,29.73,20.47,41.10,18.13,8.52,4.94,7.31,4.48,2.55,0.27,67,"BRN","East Asia and the Pacific"
144,"Brunei Darussalam",1985,"M",15,999,19.51,25.59,18.03,46.97,21.55,7.93,4.96,7.69,4.60,2.83,0.26,74,"BRN","East Asia and the Pacific"
144,"Brunei Darussalam",1990,"M",15,999,18.16,21.53,16.48,52.96,26.31,7.35,4.64,8.15,4.76,3.16,0.24,89,"BRN","East Asia and the Pacific"
144,"Brunei Darussalam",1995,"M",15,999,18.67,20.06,16.26,54.02,27.85,7.24,4.35,8.24,4.77,3.24,0.23,106,"BRN","East Asia and the Pacific"
144,"Brunei Darussalam",2000,"M",15,999,19.52,17.21,14.26,54.68,28.57,8.59,4.86,8.39,4.74,3.38,0.27,120,"BRN","East Asia and the Pacific"
144,"Brunei Darussalam",2005,"M",15,999,20.15,13.99,11.82,55.69,29.69,10.17,5.70,8.61,4.73,3.57,0.32,137,"BRN","East Asia and the Pacific"
144,"Brunei Darussalam",2010,"M",15,999,20.06,12.19,10.69,56.17,30.75,11.58,6.52,8.84,4.75,3.73,0.36,156,"BRN","East Asia and the Pacific"
150,"Bulgaria",1950,"M",15,999,9.18,72.43,25.53,14.59,2.77,3.81,3.11,4.33,2.86,1.34,0.14,2636,"BGR","Europe and Central Asia"
150,"Bulgaria",1955,"M",15,999,7.20,66.91,26.52,22.03,5.93,3.79,3.32,5.08,3.03,1.91,0.14,2723,"BGR","Europe and Central Asia"
150,"Bulgaria",1960,"M",15,999,5.78,67.36,30.52,21.07,6.86,5.86,4.41,5.44,3.13,2.11,0.21,2880,"BGR","Europe and Central Asia"
150,"Bulgaria",1965,"M",15,999,5.05,76.45,40.66,13.30,5.03,5.20,4.49,4.82,3.14,1.48,0.19,3086,"BGR","Europe and Central Asia"
150,"Bulgaria",1970,"M",15,999,3.85,63.42,40.25,23.49,9.92,9.27,6.04,6.48,3.84,2.33,0.31,3254,"BGR","Europe and Central Asia"
150,"Bulgaria",1975,"M",15,999,2.98,56.33,39.18,29.51,13.63,11.18,7.47,7.21,4.33,2.51,0.37,3366,"BGR","Europe and Central Asia"
150,"Bulgaria",1980,"M",15,999,2.94,48.97,35.47,35.55,18.31,12.56,8.80,7.83,4.71,2.69,0.43,3407,"BGR","Europe and Central Asia"
150,"Bulgaria",1985,"M",15,999,2.95,41.72,31.19,41.28,22.66,14.04,9.99,8.41,5.06,2.88,0.48,3474,"BGR","Europe and Central Asia"
150,"Bulgaria",1990,"M",15,999,2.77,44.30,35.56,40.33,24.96,12.44,9.53,8.22,5.10,2.68,0.44,3381,"BGR","Europe and Central Asia"
150,"Bulgaria",1995,"M",15,999,2.10,41.88,34.15,42.21,27.13,13.81,9.92,8.76,5.45,2.83,0.47,3297,"BGR","Europe and Central Asia"
150,"Bulgaria",2000,"M",15,999,1.48,38.91,31.89,45.76,30.72,13.86,10.41,9.08,5.81,2.78,0.49,3246,"BGR","Europe and Central Asia"
150,"Bulgaria",2005,"M",15,999,1.55,20.54,17.67,61.50,40.32,16.40,11.56,10.28,6.22,3.50,0.56,3195,"BGR","Europe and Central Asia"
150,"Bulgaria",2010,"M",15,999,1.82,4.11,3.56,76.19,51.21,17.89,13.14,11.11,6.27,4.23,0.62,3099,"BGR","Europe and Central Asia"
151,"Czech Republic",1950,"M",15,999,0.61,74.06,45.29,22.46,14.57,2.87,1.88,8.60,7.65,0.86,0.10,3250,"CZE","Europe and Central Asia"
151,"Czech Republic",1955,"M",15,999,0.54,72.53,45.34,23.61,15.08,3.33,2.19,8.75,7.73,0.91,0.11,3272,"CZE","Europe and Central Asia"
151,"Czech Republic",1960,"M",15,999,0.45,71.26,44.53,25.08,15.18,3.19,2.21,8.80,7.75,0.93,0.11,3385,"CZE","Europe and Central Asia"
151,"Czech Republic",1965,"M",15,999,1.04,56.70,37.81,37.65,23.50,4.61,2.88,9.61,8.06,1.41,0.15,3562,"CZE","Europe and Central Asia"
151,"Czech Republic",1970,"M",15,999,0.43,44.13,31.20,50.58,34.32,4.92,3.31,10.44,8.38,1.89,0.16,3681,"CZE","Europe and Central Asia"
151,"Czech Republic",1975,"M",15,999,0.37,39.67,28.31,53.44,38.15,6.52,3.97,10.76,8.46,2.09,0.21,3716,"CZE","Europe and Central Asia"
151,"Czech Republic",1980,"M",15,999,0.35,37.26,27.19,55.39,42.19,7.01,4.44,10.97,8.51,2.23,0.23,3750,"CZE","Europe and Central Asia"
151,"Czech Republic",1985,"M",15,999,2.94,40.06,29.89,43.01,35.46,13.99,7.93,10.84,8.28,2.13,0.44,3777,"CZE","Europe and Central Asia"
151,"Czech Republic",1990,"M",15,999,3.63,38.96,29.31,39.52,33.03,17.90,10.42,10.97,8.24,2.17,0.57,3878,"CZE","Europe and Central Asia"
151,"Czech Republic",1995,"M",15,999,1.46,15.30,11.83,68.16,53.66,15.08,8.59,12.23,8.71,3.04,0.47,4037,"CZE","Europe and Central Asia"
151,"Czech Republic",2000,"M",15,999,0.40,0.25,0.20,87.21,70.23,12.13,6.92,12.89,8.88,3.63,0.38,4129,"CZE","Europe and Central Asia"
151,"Czech Republic",2005,"M",15,999,0.14,0.48,0.43,86.88,73.26,12.54,6.95,12.92,8.83,3.70,0.39,4205,"CZE","Europe and Central Asia"
151,"Czech Republic",2010,"M",15,999,0.19,0.81,0.75,83.34,72.04,15.66,8.33,12.89,8.53,3.88,0.48,4249,"CZE","Europe and Central Asia"
153,"Romania",1950,"M",15,999,10.38,74.22,4.38,12.59,1.49,2.81,1.92,4.86,4.38,0.39,0.09,5534,"ROU","Europe and Central Asia"
153,"Romania",1955,"M",15,999,9.33,71.12,4.28,16.56,3.61,3.13,2.11,5.22,4.59,0.53,0.10,6046,"ROU","Europe and Central Asia"
153,"Romania",1960,"M",15,999,7.63,65.97,4.07,22.76,7.12,3.64,2.39,5.78,4.91,0.74,0.12,6333,"ROU","Europe and Central Asia"
153,"Romania",1965,"M",15,999,5.44,63.27,4.05,28.06,8.37,3.23,2.29,6.16,5.20,0.86,0.11,6752,"ROU","Europe and Central Asia"
153,"Romania",1970,"M",15,999,2.83,46.75,3.06,45.19,17.93,5.23,3.25,7.67,6.03,1.47,0.17,7259,"ROU","Europe and Central Asia"
153,"Romania",1975,"M",15,999,2.39,32.94,2.26,59.17,24.38,5.51,3.66,8.66,6.58,1.89,0.18,7716,"ROU","Europe and Central Asia"
153,"Romania",1980,"M",15,999,1.55,29.51,2.00,63.41,33.28,5.53,3.47,9.11,6.78,2.15,0.18,7927,"ROU","Europe and Central Asia"
153,"Romania",1985,"M",15,999,1.36,24.87,1.74,67.72,36.92,6.05,3.98,9.50,6.97,2.33,0.20,8347,"ROU","Europe and Central Asia"
153,"Romania",1990,"M",15,999,2.21,16.40,1.17,74.72,43.68,6.69,4.63,9.89,6.79,2.87,0.23,8652,"ROU","Europe and Central Asia"
153,"Romania",1995,"M",15,999,2.18,13.75,1.04,76.08,46.50,7.99,5.24,10.31,6.91,3.14,0.26,8755,"ROU","Europe and Central Asia"
153,"Romania",2000,"M",15,999,1.60,12.56,1.07,77.20,50.10,8.58,5.88,10.55,7.02,3.25,0.29,8738,"ROU","Europe and Central Asia"
153,"Romania",2005,"M",15,999,1.31,10.83,1.02,76.99,51.88,10.88,6.62,10.66,6.76,3.55,0.35,8861,"ROU","Europe and Central Asia"
153,"Romania",2010,"M",15,999,1.15,7.63,0.72,80.31,56.74,10.92,7.23,10.97,6.60,4.01,0.36,8737,"ROU","Europe and Central Asia"
154,"Russian Federation",1950,"M",15,999,13.04,53.55,19.04,28.99,12.34,4.41,2.73,4.44,2.79,1.50,0.14,29161,"RUS","Europe and Central Asia"
154,"Russian Federation",1955,"M",15,999,8.13,51.64,18.72,35.66,15.27,4.56,2.67,4.96,3.02,1.80,0.14,33538,"RUS","Europe and Central Asia"
154,"Russian Federation",1960,"M",15,999,6.36,49.80,18.48,39.26,18.59,4.59,1.88,5.26,3.12,2.01,0.13,35134,"RUS","Europe and Central Asia"
154,"Russian Federation",1965,"M",15,999,3.97,40.54,15.54,47.99,23.16,7.47,3.60,6.14,3.34,2.58,0.22,37947,"RUS","Europe and Central Asia"
154,"Russian Federation",1970,"M",15,999,2.29,35.95,14.62,54.50,29.31,7.30,3.87,6.76,3.48,3.06,0.22,41734,"RUS","Europe and Central Asia"
154,"Russian Federation",1975,"M",15,999,5.15,26.44,11.42,55.93,32.97,12.47,6.71,7.46,3.49,3.59,0.38,45450,"RUS","Europe and Central Asia"
154,"Russian Federation",1980,"M",15,999,5.61,20.51,9.25,55.24,35.80,18.64,9.58,8.33,4.02,3.74,0.56,48584,"RUS","Europe and Central Asia"
154,"Russian Federation",1985,"M",15,999,6.41,13.81,6.35,51.95,36.46,27.83,13.76,9.24,4.44,3.97,0.83,49880,"RUS","Europe and Central Asia"
154,"Russian Federation",1990,"M",15,999,6.19,9.74,4.59,49.66,35.37,34.41,16.52,9.98,4.87,4.09,1.02,51992,"RUS","Europe and Central Asia"
154,"Russian Federation",1995,"M",15,999,1.68,8.93,4.47,54.57,32.79,34.82,13.62,10.24,5.14,4.13,0.97,53535,"RUS","Europe and Central Asia"
154,"Russian Federation",2000,"M",15,999,0.53,6.10,3.17,48.91,34.72,44.45,22.16,11.11,5.28,4.50,1.33,54654,"RUS","Europe and Central Asia"
154,"Russian Federation",2005,"M",15,999,0.53,5.77,3.33,43.56,29.81,50.14,25.78,11.32,5.33,4.47,1.52,55242,"RUS","Europe and Central Asia"
154,"Russian Federation",2010,"M",15,999,0.63,4.06,1.88,38.92,27.01,56.51,29.01,11.62,5.23,4.68,1.71,53618,"RUS","Europe and Central Asia"
155,"Cuba",1950,"M",15,999,26.34,68.20,27.63,3.59,1.08,1.88,1.53,3.48,3.20,0.21,0.07,2005,"CUB","Latin America and the Caribbean"
155,"Cuba",1955,"M",15,999,26.19,67.78,27.24,4.27,1.24,1.86,1.52,3.52,3.22,0.23,0.07,2181,"CUB","Latin America and the Caribbean"
155,"Cuba",1960,"M",15,999,25.49,63.43,29.52,8.84,2.88,2.24,1.67,3.94,3.45,0.41,0.08,2385,"CUB","Latin America and the Caribbean"
155,"Cuba",1965,"M",15,999,23.61,59.29,29.71,14.34,4.88,2.76,1.99,4.41,3.70,0.62,0.09,2554,"CUB","Latin America and the Caribbean"
155,"Cuba",1970,"M",15,999,16.62,57.74,30.80,21.93,8.24,3.71,2.57,5.33,4.19,1.01,0.13,2735,"CUB","Latin America and the Caribbean"
155,"Cuba",1975,"M",15,999,8.77,54.08,29.84,32.60,12.71,4.55,3.30,6.51,4.75,1.61,0.16,2936,"CUB","Latin America and the Caribbean"
155,"Cuba",1980,"M",15,999,3.69,42.76,24.03,48.32,18.79,5.23,3.72,7.83,5.22,2.44,0.18,3306,"CUB","Latin America and the Caribbean"
155,"Cuba",1985,"M",15,999,5.90,31.58,17.88,56.55,23.66,5.97,4.22,8.47,5.23,3.03,0.20,3703,"CUB","Latin America and the Caribbean"
155,"Cuba",1990,"M",15,999,7.67,24.16,13.90,61.53,27.24,6.64,4.76,8.89,5.23,3.43,0.23,4059,"CUB","Latin America and the Caribbean"
155,"Cuba",1995,"M",15,999,9.35,18.63,10.94,64.68,30.06,7.34,5.45,9.10,5.21,3.64,0.26,4215,"CUB","Latin America and the Caribbean"
155,"Cuba",2000,"M",15,999,10.42,14.68,8.86,67.21,31.40,7.69,5.83,9.23,5.20,3.76,0.27,4368,"CUB","Latin America and the Caribbean"
155,"Cuba",2005,"M",15,999,8.47,12.98,7.94,66.62,31.02,11.93,7.38,9.70,5.34,3.97,0.39,4542,"CUB","Latin America and the Caribbean"
155,"Cuba",2010,"M",15,999,6.84,11.06,6.84,62.82,29.65,19.28,11.57,10.32,5.46,4.24,0.62,4667,"CUB","Latin America and the Caribbean"
156,"Albania",1950,"M",15,999,35.27,53.62,41.16,10.17,3.06,0.94,0.45,3.09,2.46,0.60,0.03,372,"ALB","Europe and Central Asia"
156,"Albania",1955,"M",15,999,32.96,53.28,40.38,12.12,4.26,1.64,0.87,3.35,2.52,0.78,0.05,421,"ALB","Europe and Central Asia"
156,"Albania",1960,"M",15,999,42.99,34.31,27.49,19.94,7.13,2.76,1.42,3.50,2.23,1.19,0.08,476,"ALB","Europe and Central Asia"
156,"Albania",1965,"M",15,999,40.20,31.62,25.49,23.91,8.90,4.27,2.13,3.95,2.35,1.47,0.13,532,"ALB","Europe and Central Asia"
156,"Albania",1970,"M",15,999,33.99,30.72,24.96,30.46,12.07,4.83,2.57,4.92,3.02,1.75,0.15,618,"ALB","Europe and Central Asia"
156,"Albania",1975,"M",15,999,27.60,26.48,21.64,40.50,16.23,5.42,3.01,5.96,3.73,2.06,0.17,723,"ALB","Europe and Central Asia"
156,"Albania",1980,"M",15,999,21.51,23.08,18.10,49.84,20.42,5.57,3.20,6.97,4.52,2.27,0.18,886,"ALB","Europe and Central Asia"
156,"Albania",1985,"M",15,999,13.02,18.54,14.73,62.15,25.14,6.29,3.87,8.17,5.30,2.66,0.20,996,"ALB","Europe and Central Asia"
156,"Albania",1990,"M",15,999,9.58,14.95,11.70,68.73,27.91,6.74,4.24,8.80,5.80,2.78,0.22,1129,"ALB","Europe and Central Asia"
156,"Albania",1995,"M",15,999,13.17,14.94,11.51,65.30,27.28,6.59,4.28,8.53,5.71,2.60,0.22,1070,"ALB","Europe and Central Asia"
156,"Albania",2000,"M",15,999,0.62,15.29,12.22,76.81,29.97,7.28,4.98,9.84,6.63,2.96,0.25,1053,"ALB","Europe and Central Asia"
156,"Albania",2005,"M",15,999,1.60,10.76,9.90,83.22,35.89,4.42,2.93,10.02,6.87,3.01,0.15,1118,"ALB","Europe and Central Asia"
156,"Albania",2010,"M",15,999,1.67,6.79,6.52,90.08,47.99,1.45,0.86,10.17,6.58,3.54,0.05,1186,"ALB","Europe and Central Asia"
170,"Slovakia",1950,"M",15,999,1.27,71.50,44.01,24.33,16.63,2.90,1.88,8.68,7.65,0.94,0.10,1174,"SVK","Europe and Central Asia"
170,"Slovakia",1955,"M",15,999,0.83,71.12,45.01,24.64,16.69,3.41,2.20,8.83,7.75,0.96,0.11,1238,"SVK","Europe and Central Asia"
170,"Slovakia",1960,"M",15,999,0.41,71.26,45.12,25.06,16.60,3.24,2.23,8.86,7.78,0.96,0.11,1331,"SVK","Europe and Central Asia"
170,"Slovakia",1965,"M",15,999,0.63,54.98,37.10,39.65,20.88,4.74,2.98,9.69,8.14,1.40,0.15,1421,"SVK","Europe and Central Asia"
170,"Slovakia",1970,"M",15,999,0.44,44.73,32.04,50.02,27.47,4.84,3.23,10.30,8.39,1.74,0.16,1602,"SVK","Europe and Central Asia"
170,"Slovakia",1975,"M",15,999,0.57,40.62,29.58,52.36,32.31,6.44,3.82,10.61,8.45,1.95,0.21,1702,"SVK","Europe and Central Asia"
170,"Slovakia",1980,"M",15,999,0.35,37.02,27.37,55.96,29.94,6.69,4.18,10.73,8.53,1.98,0.22,1780,"SVK","Europe and Central Asia"
170,"Slovakia",1985,"M",15,999,1.16,35.32,26.80,54.48,29.31,9.05,5.17,10.83,8.51,2.04,0.28,1823,"SVK","Europe and Central Asia"
170,"Slovakia",1990,"M",15,999,1.41,30.56,23.35,58.45,45.16,9.59,5.63,11.31,8.55,2.46,0.30,1896,"SVK","Europe and Central Asia"
170,"Slovakia",1995,"M",15,999,1.87,20.39,16.31,66.23,49.62,11.51,6.46,11.78,8.65,2.78,0.36,1992,"SVK","Europe and Central Asia"
170,"Slovakia",2000,"M",15,999,2.13,18.06,15.16,68.12,54.95,11.69,6.64,11.87,8.57,2.93,0.37,2087,"SVK","Europe and Central Asia"
170,"Slovakia",2005,"M",15,999,1.20,6.98,5.88,77.03,63.21,14.79,7.28,12.27,8.28,3.55,0.44,2162,"SVK","Europe and Central Asia"
170,"Slovakia",2010,"M",15,999,0.27,1.15,1.02,81.51,68.10,17.09,8.12,12.80,7.99,4.30,0.50,2208,"SVK","Europe and Central Asia"
190,"Germany",1950,"M",15,999,10.82,64.17,38.87,20.90,7.32,4.11,3.25,7.00,6.12,0.73,0.15,23402,"DEU","Advanced Economies"
190,"Germany",1955,"M",15,999,3.21,69.14,42.66,23.35,8.75,4.30,3.34,7.65,6.68,0.81,0.15,24952,"DEU","Advanced Economies"
190,"Germany",1960,"M",15,999,3.32,68.97,42.47,23.23,10.23,4.48,3.45,7.68,6.67,0.85,0.16,25927,"DEU","Advanced Economies"
190,"Germany",1965,"M",15,999,3.43,69.68,46.01,22.30,11.61,4.60,3.54,7.63,6.52,0.94,0.16,26857,"DEU","Advanced Economies"
190,"Germany",1970,"M",15,999,6.16,68.64,48.19,21.03,11.94,4.21,3.38,7.27,6.18,0.94,0.15,27633,"DEU","Advanced Economies"
190,"Germany",1975,"M",15,999,5.39,69.80,49.86,16.63,10.96,8.19,6.41,7.40,5.86,1.25,0.29,28646,"DEU","Advanced Economies"
190,"Germany",1980,"M",15,999,5.83,64.59,47.29,19.46,13.35,10.14,7.99,7.58,5.56,1.66,0.36,29840,"DEU","Advanced Economies"
190,"Germany",1985,"M",15,999,4.78,58.95,44.01,23.73,16.77,12.50,9.46,7.99,5.35,2.20,0.44,30696,"DEU","Advanced Economies"
190,"Germany",1990,"M",15,999,4.79,42.44,32.26,35.48,26.09,17.29,11.60,9.17,5.19,3.40,0.58,31753,"DEU","Advanced Economies"
190,"Germany",1995,"M",15,999,5.16,28.55,22.52,45.82,34.75,20.46,13.90,10.16,5.01,4.47,0.69,32923,"DEU","Advanced Economies"
190,"Germany",2000,"M",15,999,4.57,19.49,16.16,53.42,42.32,22.51,15.76,10.94,4.88,5.30,0.77,33562,"DEU","Advanced Economies"
