BLcode,WBcode,region_code,country,year,sex,agefrom,ageto,lu,lp,lpc,ls,lsc,lh,lhc,yr_sch,yr_sch_pri,yr_sch_sec,yr_sch_ter,pop
131,"AUS","Advanced Economies","Australia",2015,"F",25,64,0.5,5.0,2.8,57.2,37.6,37.3,21.0,13.33,6.89,5.28,1.17,6344
131,"AUS","Advanced Economies","Australia",2020,"F",25,64,0.8,3.4,2.2,62.8,44.9,33.1,18.7,13.33,6.90,5.39,1.03,6607
131,"AUS","Advanced Economies","Australia",2025,"F",25,64,1.0,2.7,1.9,67.8,51.4,28.5,16.1,13.25,6.91,5.45,0.89,6809
131,"AUS","Advanced Economies","Australia",2030,"F",25,64,1.0,2.2,1.8,72.4,57.9,24.4,13.8,13.20,6.92,5.52,0.76,6979
131,"AUS","Advanced Economies","Australia",2035,"F",25,64,1.0,2.1,1.9,77.1,63.9,19.8,11.2,13.09,6.92,5.55,0.62,7231
131,"AUS","Advanced Economies","Australia",2040,"F",25,64,0.9,2.1,2.0,81.5,69.8,15.5,8.7,13.00,6.93,5.58,0.48,7502
107,"AUT","Advanced Economies","Austria",2015,"F",25,64,1.8,17.3,13.8,64.1,49.4,16.7,9.4,10.26,3.86,5.88,0.52,2370
107,"AUT","Advanced Economies","Austria",2020,"F",25,64,1.8,14.5,11.7,68.4,54.7,15.2,8.6,10.49,3.87,6.14,0.48,2402
107,"AUT","Advanced Economies","Austria",2025,"F",25,64,1.9,12.3,10.0,67.3,55.3,18.5,10.5,10.84,3.88,6.38,0.58,2370
107,"AUT","Advanced Economies","Austria",2030,"F",25,64,2.0,9.6,8.0,71.8,60.5,16.5,9.3,11.02,3.89,6.62,0.52,2281
107,"AUT","Advanced Economies","Austria",2035,"F",25,64,1.8,7.5,6.4,76.2,65.3,14.5,8.2,11.19,3.91,6.82,0.46,2193
107,"AUT","Advanced Economies","Austria",2040,"F",25,64,1.4,7.6,6.6,77.5,67.8,13.5,7.6,11.23,3.92,6.89,0.42,2163
108,"BEL","Advanced Economies","Belgium",2015,"F",25,64,4.6,6.4,3.9,51.5,37.4,37.5,23.5,11.65,5.65,4.78,1.22,2944
108,"BEL","Advanced Economies","Belgium",2020,"F",25,64,3.8,5.3,3.1,52.9,40.9,38.0,24.1,11.93,5.71,4.98,1.24,2944
108,"BEL","Advanced Economies","Belgium",2025,"F",25,64,3.3,5.0,3.0,53.3,43.6,38.4,24.6,12.11,5.74,5.11,1.26,2874
108,"BEL","Advanced Economies","Belgium",2030,"F",25,64,2.7,4.8,3.2,53.1,45.7,39.3,25.5,12.34,5.79,5.25,1.30,2800
108,"BEL","Advanced Economies","Belgium",2035,"F",25,64,2.3,5.4,4.1,53.0,47.2,39.3,25.8,12.43,5.82,5.30,1.30,2767
108,"BEL","Advanced Economies","Belgium",2040,"F",25,64,1.9,6.0,4.9,52.5,48.2,39.7,26.3,12.53,5.85,5.35,1.32,2762
50,"CAN","Advanced Economies","Canada",2015,"F",25,64,0.5,1.5,0.6,41.3,31.3,56.7,32.8,13.31,5.94,5.58,1.79,9875
50,"CAN","Advanced Economies","Canada",2020,"F",25,64,0.4,1.3,0.7,40.9,32.1,57.4,33.6,13.41,5.95,5.64,1.82,10083
50,"CAN","Advanced Economies","Canada",2025,"F",25,64,0.4,1.2,0.7,40.2,32.7,58.1,34.4,13.49,5.96,5.68,1.85,10052
50,"CAN","Advanced Economies","Canada",2030,"F",25,64,0.4,1.1,0.8,39.1,33.0,59.4,35.5,13.59,5.97,5.73,1.90,9928
50,"CAN","Advanced Economies","Canada",2035,"F",25,64,0.4,1.1,0.8,38.9,33.9,59.6,35.7,13.64,5.97,5.76,1.91,10049
50,"CAN","Advanced Economies","Canada",2040,"F",25,64,0.4,1.0,0.8,38.3,34.4,60.3,36.1,13.70,5.97,5.80,1.93,10268
110,"DNK","Advanced Economies","Denmark",2015,"F",25,64,4.1,0.2,0.1,61.5,42.7,34.2,19.3,12.01,5.76,5.18,1.07,1447
110,"DNK","Advanced Economies","Denmark",2020,"F",25,64,4.3,0.0,0.0,62.6,45.5,33.1,18.7,12.01,5.74,5.23,1.04,1464
110,"DNK","Advanced Economies","Denmark",2025,"F",25,64,4.4,0.0,0.0,64.4,48.1,31.3,17.7,11.97,5.74,5.25,0.98,1478
110,"DNK","Advanced Economies","Denmark",2030,"F",25,64,4.4,0.1,0.1,66.1,51.2,29.4,16.6,11.95,5.74,5.28,0.92,1472
110,"DNK","Advanced Economies","Denmark",2035,"F",25,64,4.3,0.2,0.2,68.7,54.7,26.9,15.2,11.91,5.75,5.32,0.84,1465
110,"DNK","Advanced Economies","Denmark",2040,"F",25,64,4.2,0.3,0.3,71.2,58.7,24.5,13.8,11.89,5.76,5.37,0.77,1461
111,"FIN","Advanced Economies","Finland",2015,"F",25,64,0.3,13.7,10.9,46.2,34.8,39.8,12.9,11.77,5.90,4.82,1.05,1387
111,"FIN","Advanced Economies","Finland",2020,"F",25,64,0.4,10.7,8.7,51.6,40.8,37.3,11.3,11.89,5.91,5.01,0.97,1366
111,"FIN","Advanced Economies","Finland",2025,"F",25,64,0.6,10.0,8.2,56.4,45.6,33.1,9.2,11.80,5.91,5.05,0.85,1337
111,"FIN","Advanced Economies","Finland",2030,"F",25,64,0.6,9.3,7.7,61.3,50.7,28.8,7.4,11.73,5.92,5.09,0.72,1306
111,"FIN","Advanced Economies","Finland",2035,"F",25,64,0.7,9.0,7.7,67.1,56.6,23.2,5.5,11.60,5.92,5.11,0.57,1295
111,"FIN","Advanced Economies","Finland",2040,"F",25,64,0.6,8.9,7.7,72.4,62.4,18.1,4.0,11.50,5.93,5.13,0.44,1310
112,"FRA","Advanced Economies","France",2015,"F",25,64,1.2,7.7,6.8,59.0,41.7,32.1,12.7,11.67,4.92,5.86,0.90,16818
112,"FRA","Advanced Economies","France",2020,"F",25,64,1.1,4.4,3.8,60.6,44.9,33.9,13.4,12.02,4.93,6.15,0.95,16714
112,"FRA","Advanced Economies","France",2025,"F",25,64,1.1,3.2,2.7,59.9,47.0,35.9,14.2,12.25,4.93,6.31,1.00,16610
112,"FRA","Advanced Economies","France",2030,"F",25,64,1.2,1.9,1.6,58.4,48.6,38.6,15.2,12.51,4.94,6.49,1.08,16441
112,"FRA","Advanced Economies","France",2035,"F",25,64,1.3,1.3,1.1,57.3,49.7,40.3,15.9,12.66,4.93,6.60,1.12,16323
112,"FRA","Advanced Economies","France",2040,"F",25,64,1.3,0.6,0.5,55.6,50.2,42.5,16.8,12.83,4.93,6.71,1.19,16229
190,"DEU","Advanced Economies","Germany",2015,"F",25,64,2.3,1.6,1.3,78.4,52.5,17.8,10.0,12.34,3.90,7.88,0.56,22692
190,"DEU","Advanced Economies","Germany",2020,"F",25,64,2.0,1.5,1.2,71.1,51.7,25.4,14.3,12.81,3.91,8.10,0.79,22012
190,"DEU","Advanced Economies","Germany",2025,"F",25,64,1.8,1.4,1.1,63.0,46.5,33.8,19.1,13.20,3.92,8.22,1.06,21060
190,"DEU","Advanced Economies","Germany",2030,"F",25,64,1.5,1.2,1.0,54.8,41.4,42.6,24.0,13.63,3.94,8.36,1.33,19520
190,"DEU","Advanced Economies","Germany",2035,"F",25,64,1.1,1.1,0.9,45.4,34.9,52.4,29.6,14.09,3.95,8.49,1.64,18066
190,"DEU","Advanced Economies","Germany",2040,"F",25,64,0.9,0.8,0.7,36.1,28.4,62.3,35.2,14.54,3.97,8.62,1.95,17414
114,"GRC","Advanced Economies","Greece",2015,"F",25,64,0.7,19.3,18.8,45.1,35.5,34.8,33.4,11.81,5.94,4.51,1.36,3048
114,"GRC","Advanced Economies","Greece",2020,"F",25,64,0.6,14.2,13.9,49.2,40.2,36.0,34.5,12.21,5.96,4.84,1.41,2968
114,"GRC","Advanced Economies","Greece",2025,"F",25,64,0.5,11.6,11.4,51.9,43.9,36.0,34.6,12.41,5.96,5.04,1.41,2862
114,"GRC","Advanced Economies","Greece",2030,"F",25,64,0.4,8.8,8.7,54.6,47.8,36.2,34.7,12.63,5.97,5.24,1.42,2758
114,"GRC","Advanced Economies","Greece",2035,"F",25,64,0.3,8.0,7.9,57.0,51.8,34.7,33.3,12.68,5.98,5.34,1.36,2644
114,"GRC","Advanced Economies","Greece",2040,"F",25,64,0.3,7.2,7.1,59.4,55.9,33.1,31.8,12.72,5.98,5.45,1.30,2534
116,"ISL","Advanced Economies","Iceland",2015,"F",25,64,1.8,20.7,16.6,34.1,23.5,43.4,24.5,13.08,6.73,5.00,1.36,86
116,"ISL","Advanced Economies","Iceland",2020,"F",25,64,1.9,17.9,14.5,27.2,19.4,52.9,29.9,13.70,6.74,5.30,1.66,90
116,"ISL","Advanced Economies","Iceland",2025,"F",25,64,2.1,14.3,11.6,21.9,15.7,61.8,34.8,14.30,6.76,5.61,1.93,92
116,"ISL","Advanced Economies","Iceland",2030,"F",25,64,2.0,11.4,9.4,16.3,12.0,70.3,39.7,14.88,6.79,5.89,2.20,93
116,"ISL","Advanced Economies","Iceland",2035,"F",25,64,1.8,9.2,7.6,10.8,8.0,78.3,44.2,15.39,6.82,6.12,2.45,95
116,"ISL","Advanced Economies","Iceland",2040,"F",25,64,1.4,7.0,5.9,6.9,5.2,84.8,47.9,15.87,6.86,6.35,2.65,96
117,"IRL","Advanced Economies","Ireland",2015,"F",25,64,0.6,7.1,5.6,39.6,28.1,52.8,36.8,14.08,7.90,4.39,1.79,1273
117,"IRL","Advanced Economies","Ireland",2020,"F",25,64,0.5,5.4,4.4,40.6,31.1,53.6,37.4,14.26,7.92,4.52,1.82,1302
117,"IRL","Advanced Economies","Ireland",2025,"F",25,64,0.4,5.1,4.2,40.6,33.0,53.9,37.7,14.34,7.94,4.57,1.83,1330
117,"IRL","Advanced Economies","Ireland",2030,"F",25,64,0.3,4.9,4.2,39.9,34.2,54.9,38.5,14.45,7.95,4.63,1.87,1351
117,"IRL","Advanced Economies","Ireland",2035,"F",25,64,0.3,5.4,4.6,39.6,35.4,54.9,38.5,14.47,7.96,4.64,1.87,1385
117,"IRL","Advanced Economies","Ireland",2040,"F",25,64,0.2,5.8,5.1,38.9,36.2,55.3,38.7,14.51,7.97,4.65,1.88,1403
118,"ITA","Advanced Economies","Italy",2015,"F",25,64,1.5,8.0,7.8,74.2,45.4,16.3,9.2,11.22,4.92,5.80,0.51,16703
118,"ITA","Advanced Economies","Italy",2020,"F",25,64,1.1,4.5,4.5,77.3,50.5,17.1,9.7,11.69,4.94,6.21,0.54,16459
118,"ITA","Advanced Economies","Italy",2025,"F",25,64,1.0,3.3,3.3,77.6,54.5,18.2,10.3,12.03,4.95,6.51,0.57,15984
118,"ITA","Advanced Economies","Italy",2030,"F",25,64,0.7,1.9,1.9,77.6,58.9,19.8,11.2,12.44,4.96,6.86,0.62,15238
118,"ITA","Advanced Economies","Italy",2035,"F",25,64,0.6,1.4,1.4,77.2,62.9,20.8,11.8,12.75,4.97,7.13,0.65,14408
118,"ITA","Advanced Economies","Italy",2040,"F",25,64,0.4,0.9,0.9,76.6,67.1,22.2,12.6,13.11,4.98,7.43,0.70,13643
90,"JPN","Advanced Economies","Japan",2015,"F",25,64,0.1,5.4,4.3,49.0,43.0,45.5,25.7,12.87,5.96,5.49,1.42,32265
90,"JPN","Advanced Economies","Japan",2020,"F",25,64,0.1,3.7,3.0,45.6,41.0,50.6,28.6,13.19,5.97,5.63,1.58,30793
90,"JPN","Advanced Economies","Japan",2025,"F",25,64,0.1,3.4,2.7,42.9,38.4,53.6,30.3,13.31,5.98,5.66,1.68,29889
90,"JPN","Advanced Economies","Japan",2030,"F",25,64,0.1,2.9,2.4,39.5,35.0,57.5,32.5,13.47,5.98,5.69,1.80,28740
90,"JPN","Advanced Economies","Japan",2035,"F",25,64,0.1,2.5,2.1,36.3,31.9,61.1,34.5,13.61,5.98,5.71,1.91,27169
90,"JPN","Advanced Economies","Japan",2040,"F",25,64,0.1,2.0,1.7,31.4,27.3,66.5,37.6,13.82,5.99,5.75,2.08,25110
119,"LUX","Advanced Economies","Luxembourg",2015,"F",25,64,6.2,14.1,11.3,48.5,32.2,31.2,17.6,11.45,5.54,4.93,0.98,149
119,"LUX","Advanced Economies","Luxembourg",2020,"F",25,64,5.6,11.3,9.1,52.7,37.0,30.4,17.2,11.74,5.60,5.19,0.95,157
119,"LUX","Advanced Economies","Luxembourg",2025,"F",25,64,4.8,9.0,7.3,56.0,41.0,30.2,17.0,12.04,5.66,5.43,0.94,163
119,"LUX","Advanced Economies","Luxembourg",2030,"F",25,64,4.2,6.7,5.5,57.8,44.0,31.3,17.7,12.37,5.71,5.68,0.98,166
119,"LUX","Advanced Economies","Luxembourg",2035,"F",25,64,3.7,5.3,4.4,59.2,46.7,31.8,18.0,12.62,5.75,5.87,1.00,167
119,"LUX","Advanced Economies","Luxembourg",2040,"F",25,64,2.8,4.4,3.7,58.9,48.0,33.9,19.2,12.93,5.81,6.06,1.06,168
121,"NLD","Advanced Economies","Netherlands",2015,"F",25,64,0.1,6.6,5.6,62.7,44.3,30.6,17.3,11.98,5.97,5.05,0.96,4452
121,"NLD","Advanced Economies","Netherlands",2020,"F",25,64,0.2,5.1,4.2,63.8,47.6,31.1,17.6,12.15,5.97,5.21,0.97,4402
121,"NLD","Advanced Economies","Netherlands",2025,"F",25,64,0.3,4.2,3.4,64.2,49.5,31.5,17.8,12.25,5.97,5.30,0.99,4298
121,"NLD","Advanced Economies","Netherlands",2030,"F",25,64,0.3,3.2,2.6,64.0,51.4,32.5,18.4,12.40,5.97,5.41,1.02,4167
121,"NLD","Advanced Economies","Netherlands",2035,"F",25,64,0.4,2.7,2.2,63.6,52.5,33.3,18.8,12.49,5.97,5.48,1.04,4002
121,"NLD","Advanced Economies","Netherlands",2040,"F",25,64,0.4,2.3,1.9,62.8,53.4,34.5,19.5,12.60,5.96,5.56,1.08,3883
133,"NZL","Advanced Economies","New Zealand",2015,"F",25,64,0.4,31.4,25.3,24.1,12.6,44.1,26.6,11.63,5.79,4.43,1.41,1217
133,"NZL","Advanced Economies","New Zealand",2020,"F",25,64,1.0,35.2,28.8,20.7,11.3,43.2,26.1,11.33,5.75,4.19,1.39,1266
133,"NZL","Advanced Economies","New Zealand",2025,"F",25,64,1.6,39.8,33.1,16.8,9.4,41.9,25.2,10.94,5.71,3.89,1.34,1289
133,"NZL","Advanced Economies","New Zealand",2030,"F",25,64,2.0,44.6,37.8,12.9,7.6,40.6,24.5,10.56,5.68,3.58,1.30,1292
133,"NZL","Advanced Economies","New Zealand",2035,"F",25,64,2.3,50.1,43.1,8.7,5.4,38.9,23.4,10.13,5.65,3.23,1.25,1315
133,"NZL","Advanced Economies","New Zealand",2040,"F",25,64,2.7,53.7,47.0,6.4,4.2,37.2,22.4,9.82,5.64,2.99,1.19,1339
122,"NOR","Advanced Economies","Norway",2015,"F",25,64,7.3,0.3,0.3,55.9,37.0,36.5,20.3,12.60,6.49,4.98,1.14,1314
122,"NOR","Advanced Economies","Norway",2020,"F",25,64,8.0,0.4,0.4,55.9,37.2,35.7,20.1,12.50,6.44,4.94,1.12,1367
122,"NOR","Advanced Economies","Norway",2025,"F",25,64,8.5,0.3,0.3,56.6,38.8,34.6,19.5,12.42,6.40,4.94,1.08,1401
122,"NOR","Advanced Economies","Norway",2030,"F",25,64,9.0,0.3,0.3,57.0,40.6,33.7,19.0,12.37,6.37,4.95,1.05,1423
122,"NOR","Advanced Economies","Norway",2035,"F",25,64,9.1,0.2,0.2,58.8,43.3,31.9,18.0,12.33,6.36,4.97,1.00,1438
122,"NOR","Advanced Economies","Norway",2040,"F",25,64,9.2,0.2,0.2,60.5,46.4,30.2,17.0,12.32,6.36,5.02,0.94,1461
124,"PRT","Advanced Economies","Portugal",2015,"F",25,64,3.2,37.2,36.5,40.5,21.0,19.1,6.8,9.30,5.79,2.99,0.52,2991
124,"PRT","Advanced Economies","Portugal",2020,"F",25,64,2.2,30.9,30.9,46.9,26.4,20.0,7.1,9.80,5.87,3.40,0.54,2938
124,"PRT","Advanced Economies","Portugal",2025,"F",25,64,1.9,25.6,25.6,51.4,31.7,21.1,7.4,10.22,5.89,3.76,0.57,2862
124,"PRT","Advanced Economies","Portugal",2030,"F",25,64,1.5,19.6,19.6,55.8,38.0,23.1,7.9,10.73,5.91,4.20,0.62,2764
124,"PRT","Advanced Economies","Portugal",2035,"F",25,64,1.4,15.2,15.2,59.0,43.2,24.5,8.2,11.10,5.92,4.53,0.65,2651
124,"PRT","Advanced Economies","Portugal",2040,"F",25,64,1.2,10.2,10.2,62.3,48.7,26.3,8.7,11.53,5.93,4.91,0.70,2493
125,"ESP","Advanced Economies","Spain",2015,"F",25,64,1.0,15.0,12.0,51.1,24.8,32.9,18.6,11.40,5.85,4.52,1.03,13248
125,"ESP","Advanced Economies","Spain",2020,"F",25,64,0.8,10.7,8.8,54.5,28.6,34.0,19.2,11.75,5.89,4.79,1.06,13111
125,"ESP","Advanced Economies","Spain",2025,"F",25,64,0.7,8.9,7.3,55.6,32.5,34.8,19.7,11.96,5.91,4.96,1.09,12724
125,"ESP","Advanced Economies","Spain",2030,"F",25,64,0.6,6.7,5.6,56.4,36.9,36.3,20.5,12.24,5.93,5.17,1.14,12260
125,"ESP","Advanced Economies","Spain",2035,"F",25,64,0.6,6.1,5.3,57.3,41.5,36.0,20.3,12.35,5.94,5.28,1.13,11796
125,"ESP","Advanced Economies","Spain",2040,"F",25,64,0.5,5.5,4.8,58.2,46.3,35.9,20.3,12.48,5.95,5.41,1.12,11227
126,"SWE","Advanced Economies","Sweden",2015,"F",25,64,1.8,3.0,2.4,59.8,51.8,35.4,20.0,12.45,5.87,5.47,1.11,2415
126,"SWE","Advanced Economies","Sweden",2020,"F",25,64,2.5,2.7,2.2,61.3,53.7,33.5,18.9,12.34,5.83,5.46,1.05,2498
126,"SWE","Advanced Economies","Sweden",2025,"F",25,64,3.1,2.8,2.3,62.3,55.2,31.9,18.0,12.23,5.80,5.44,1.00,2514
126,"SWE","Advanced Economies","Sweden",2030,"F",25,64,3.4,3.1,2.6,63.3,56.9,30.2,17.1,12.15,5.78,5.42,0.95,2534
126,"SWE","Advanced Economies","Sweden",2035,"F",25,64,3.7,3.2,2.8,65.4,59.6,27.7,15.6,12.04,5.76,5.41,0.87,2565
126,"SWE","Advanced Economies","Sweden",2040,"F",25,64,4.0,3.2,2.8,67.5,62.5,25.3,14.3,11.95,5.75,5.41,0.79,2620
127,"CHE","Advanced Economies","Switzerland",2015,"F",25,64,0.9,2.3,1.8,66.6,53.8,30.1,17.0,13.13,5.93,6.26,0.94,2284
127,"CHE","Advanced Economies","Switzerland",2020,"F",25,64,0.8,1.8,1.4,68.0,55.5,29.5,16.6,13.19,5.94,6.32,0.92,2389
127,"CHE","Advanced Economies","Switzerland",2025,"F",25,64,0.7,1.4,1.2,69.1,56.5,28.9,16.3,13.22,5.96,6.36,0.90,2458
127,"CHE","Advanced Economies","Switzerland",2030,"F",25,64,0.5,1.1,0.9,69.4,57.1,29.0,16.4,13.27,5.97,6.40,0.91,2476
127,"CHE","Advanced Economies","Switzerland",2035,"F",25,64,0.4,0.7,0.6,70.0,57.8,28.9,16.3,13.32,5.98,6.44,0.91,2492
127,"CHE","Advanced Economies","Switzerland",2040,"F",25,64,0.2,0.4,0.4,69.8,57.9,29.6,16.7,13.40,5.99,6.48,0.93,2553
128,"TUR","Advanced Economies","Turkey",2015,"F",25,64,10.3,50.5,44.4,29.5,19.8,9.8,5.5,7.18,5.20,1.67,0.31,19980
128,"TUR","Advanced Economies","Turkey",2020,"F",25,64,7.8,45.0,39.5,37.3,25.2,9.9,5.6,7.68,5.37,2.00,0.31,21252
128,"TUR","Advanced Economies","Turkey",2025,"F",25,64,6.0,38.7,33.6,44.7,30.4,10.6,6.0,8.15,5.49,2.34,0.33,22375
128,"TUR","Advanced Economies","Turkey",2030,"F",25,64,4.4,32.2,27.8,51.1,35.1,12.3,7.0,8.68,5.61,2.69,0.39,23285
128,"TUR","Advanced Economies","Turkey",2035,"F",25,64,3.3,25.8,21.9,56.0,39.0,14.8,8.4,9.18,5.68,3.03,0.46,23931
128,"TUR","Advanced Economies","Turkey",2040,"F",25,64,2.3,19.2,15.8,60.3,42.7,18.2,10.3,9.72,5.76,3.40,0.57,24196
66,"USA","Advanced Economies","USA",2015,"F",25,64,0.2,1.8,1.3,34.5,31.7,63.5,34.4,13.72,5.97,5.79,1.96,85873
66,"USA","Advanced Economies","USA",2020,"F",25,64,0.2,2.1,1.3,34.0,31.5,63.8,34.9,13.73,5.96,5.79,1.97,87233
66,"USA","Advanced Economies","USA",2025,"F",25,64,0.2,1.9,1.1,33.6,31.6,64.2,35.4,13.76,5.96,5.81,1.99,87509
66,"USA","Advanced Economies","USA",2030,"F",25,64,0.3,1.7,1.0,33.6,31.9,64.4,35.7,13.80,5.96,5.83,2.00,87972
66,"USA","Advanced Economies","USA",2035,"F",25,64,0.3,1.4,0.8,34.2,32.8,64.2,35.6,13.82,5.97,5.86,2.00,89392
66,"USA","Advanced Economies","USA",2040,"F",25,64,0.3,1.1,0.6,34.9,34.0,63.7,35.3,13.84,5.97,5.89,1.98,91449
129,"GBR","Advanced Economies","United Kingdom",2015,"F",25,64,0.2,11.8,9.4,56.8,47.5,31.2,17.6,12.68,5.92,5.79,0.98,16767
129,"GBR","Advanced Economies","United Kingdom",2020,"F",25,64,0.2,9.5,7.7,58.8,51.3,31.5,17.8,12.94,5.94,6.02,0.99,17067
129,"GBR","Advanced Economies","United Kingdom",2025,"F",25,64,0.2,7.8,6.4,60.2,53.8,31.9,18.0,13.13,5.95,6.19,1.00,17093
129,"GBR","Advanced Economies","United Kingdom",2030,"F",25,64,0.1,6.5,5.4,60.6,55.5,32.8,18.5,13.32,5.96,6.34,1.03,16795
129,"GBR","Advanced Economies","United Kingdom",2035,"F",25,64,0.1,5.5,4.6,60.5,56.5,33.9,19.1,13.48,5.97,6.45,1.06,16702
129,"GBR","Advanced Economies","United Kingdom",2040,"F",25,64,0.1,4.6,3.9,59.9,56.9,35.4,20.0,13.64,5.98,6.55,1.11,16785
79,"AFG","Asia and the Pacific","Afghanistan",2015,"F",25,64,81.2,9.4,3.8,6.2,3.9,3.3,2.0,1.56,0.96,0.50,0.11,4945
79,"AFG","Asia and the Pacific","Afghanistan",2020,"F",25,64,73.7,7.5,3.1,15.6,10.7,3.2,2.0,2.53,1.45,0.98,0.10,5952
79,"AFG","Asia and the Pacific","Afghanistan",2025,"F",25,64,56.7,13.4,6.6,26.7,19.0,3.1,2.0,4.05,2.39,1.56,0.10,7359
79,"AFG","Asia and the Pacific","Afghanistan",2030,"F",25,64,48.0,10.9,5.5,38.3,28.0,2.8,1.7,5.20,2.95,2.16,0.09,9025
79,"AFG","Asia and the Pacific","Afghanistan",2035,"F",25,64,40.3,8.7,4.5,48.4,36.2,2.7,1.7,6.24,3.46,2.70,0.09,10722
79,"AFG","Asia and the Pacific","Afghanistan",2040,"F",25,64,33.5,7.2,3.9,56.7,43.0,2.7,1.7,7.14,3.89,3.15,0.09,12218
81,"BGD","Asia and the Pacific","Bangladesh",2015,"F",25,64,37.8,18.2,17.2,40.1,31.1,3.9,2.5,5.93,3.08,2.72,0.13,37316
81,"BGD","Asia and the Pacific","Bangladesh",2020,"F",25,64,30.0,19.7,18.9,44.7,37.8,5.6,3.5,6.90,3.48,3.24,0.18,42403
81,"BGD","Asia and the Pacific","Bangladesh",2025,"F",25,64,24.0,19.1,18.5,51.5,45.8,5.3,3.3,7.71,3.78,3.75,0.17,46992
81,"BGD","Asia and the Pacific","Bangladesh",2030,"F",25,64,18.4,17.9,17.4,58.2,53.6,5.5,3.5,8.53,4.07,4.28,0.18,50571
81,"BGD","Asia and the Pacific","Bangladesh",2035,"F",25,64,13.4,15.9,15.7,64.7,61.0,6.1,3.8,9.33,4.33,4.80,0.20,53010
81,"BGD","Asia and the Pacific","Bangladesh",2040,"F",25,64,8.8,13.4,13.2,70.8,68.2,7.0,4.4,10.12,4.55,5.34,0.23,54824
144,"BRN","Asia and the Pacific","Brunei Darussalam",2015,"F",25,64,20.2,11.2,9.8,57.6,34.7,11.0,6.9,8.99,4.74,3.88,0.36,116
144,"BRN","Asia and the Pacific","Brunei Darussalam",2020,"F",25,64,20.2,8.8,8.2,59.0,36.6,11.9,7.5,9.23,4.77,4.07,0.39,125
144,"BRN","Asia and the Pacific","Brunei Darussalam",2025,"F",25,64,20.1,6.7,6.7,59.0,37.7,14.2,8.8,9.52,4.79,4.27,0.46,131
144,"BRN","Asia and the Pacific","Brunei Darussalam",2030,"F",25,64,19.6,6.4,6.4,56.4,37.3,17.6,11.0,9.81,4.82,4.41,0.57,136
144,"BRN","Asia and the Pacific","Brunei Darussalam",2035,"F",25,64,18.5,5.5,5.5,54.0,37.0,22.1,13.8,10.25,4.89,4.64,0.72,136
144,"BRN","Asia and the Pacific","Brunei Darussalam",2040,"F",25,64,16.9,3.6,3.6,52.3,37.0,27.4,17.1,10.85,4.99,4.97,0.89,135
310,"KHM","Asia and the Pacific","Cambodia",2015,"F",25,64,28.0,58.0,19.8,12.1,3.6,1.9,1.2,3.83,3.18,0.59,0.06,3679
310,"KHM","Asia and the Pacific","Cambodia",2020,"F",25,64,21.7,59.0,23.0,17.6,5.8,1.8,1.2,4.50,3.62,0.81,0.06,4154
310,"KHM","Asia and the Pacific","Cambodia",2025,"F",25,64,17.3,58.6,25.5,22.1,7.9,2.1,1.3,5.06,3.97,1.02,0.07,4447
310,"KHM","Asia and the Pacific","Cambodia",2030,"F",25,64,13.1,56.7,27.7,27.1,10.4,3.1,2.0,5.76,4.35,1.31,0.10,4690
310,"KHM","Asia and the Pacific","Cambodia",2035,"F",25,64,9.9,53.0,28.6,31.7,13.0,5.5,3.4,6.53,4.68,1.67,0.18,4968
310,"KHM","Asia and the Pacific","Cambodia",2040,"F",25,64,6.8,47.8,28.1,36.6,16.2,8.9,5.5,7.41,5.00,2.12,0.29,5307
83,"CHN","Asia and the Pacific","China",2015,"F",25,64,3.5,23.9,14.0,67.7,21.4,4.9,3.1,7.70,4.58,2.97,0.16,399766
83,"CHN","Asia and the Pacific","China",2020,"F",25,64,2.1,18.2,11.1,71.8,24.5,7.9,4.9,8.34,4.72,3.36,0.26,408630
83,"CHN","Asia and the Pacific","China",2025,"F",25,64,1.6,15.0,9.4,72.5,26.5,10.9,6.8,8.76,4.78,3.62,0.35,405702
83,"CHN","Asia and the Pacific","China",2030,"F",25,64,1.1,11.3,7.4,72.8,28.9,14.9,9.3,9.28,4.85,3.94,0.48,390594
83,"CHN","Asia and the Pacific","China",2035,"F",25,64,0.8,8.0,5.5,71.1,32.2,20.2,12.6,9.86,4.90,4.31,0.65,370953
83,"CHN","Asia and the Pacific","China",2040,"F",25,64,0.5,4.5,3.2,68.2,36.0,26.9,16.8,10.56,4.95,4.74,0.87,355536
342,"MAC","Asia and the Pacific","China, Macao Special Administrative Region",2015,"F",25,64,1.8,19.4,14.2,58.2,34.8,20.6,12.9,10.43,5.74,4.03,0.67,203
342,"MAC","Asia and the Pacific","China, Macao Special Administrative Region",2020,"F",25,64,1.5,15.6,12.0,58.3,37.3,24.6,15.4,10.95,5.80,4.35,0.80,214
342,"MAC","Asia and the Pacific","China, Macao Special Administrative Region",2025,"F",25,64,1.3,12.2,10.0,57.3,39.0,29.2,18.2,11.45,5.86,4.64,0.95,215
342,"MAC","Asia and the Pacific","China, Macao Special Administrative Region",2030,"F",25,64,1.5,8.9,7.6,55.4,40.5,34.2,21.3,11.91,5.87,4.93,1.11,208
342,"MAC","Asia and the Pacific","China, Macao Special Administrative Region",2035,"F",25,64,1.8,6.5,5.9,52.7,41.7,39.0,24.3,12.31,5.87,5.17,1.27,203
